origin,destination,link_origin,link_destination,time,flow
7,12,6,2,6.598906616837077,122.8135154378976
7,12,6,5,10.020957349851567,442.25959540769173
7,12,7,8,5.5526732480640035,700.0000000000028
7,12,8,6,14.826181987742647,565.0731108455903
7,12,8,9,15.172907768949454,134.92688915441005
7,12,9,5,9.673936874118521,134.92688915441005
7,13,1,3,4.008689916211114,1.3073013468110395
7,13,2,1,6.000834178414209,1.3073013468110395
7,13,3,12,4.0202428925312805,75.80311429366614
7,13,4,3,4.2718258988661635,74.49581294685504
7,13,5,4,2.317579968739183,74.49581294685504
7,13,6,2,6.598906616837077,1.3073013468110395
7,13,6,5,10.020957349851567,68.04435423310046
7,13,7,8,5.5526732480640035,75.80311429366614
7,13,7,18,2.0623054144618265,324.1968857063338
7,13,8,6,14.826181987742647,69.35165557991155
7,13,8,9,15.172907768949454,6.4514587137546595
7,13,9,5,9.673936874118521,6.4514587137546595
7,13,12,13,3.0228523235200404,75.80311429366614
7,13,18,20,4.259726111482302,324.1968857063338
7,13,20,21,8.166938957600054,324.1968857063338
7,13,21,24,11.918045939945447,324.1968857063338
7,13,24,13,17.614486788000654,324.1968857063338
7,14,7,18,2.0623054144618265,200.00000000000028
7,14,15,14,12.37359913772886,199.77070867946483
7,14,16,17,9.491194303594305,0.00993218493888833
7,14,17,19,7.436032797546822,0.00993218493888833
7,14,18,16,3.1661913319523767,0.00993218493888833
7,14,18,20,4.259726111482302,199.99006781506097
7,14,19,15,4.335533491208657,199.74244086644183
7,14,20,19,9.511856818289463,199.73250868150296
7,14,20,21,8.166938957600054,0.004373886259082688
7,14,20,22,7.7160075545748965,0.2531852472992093
7,14,21,22,4.212426750561464,0.004373886259082688
7,14,22,15,9.051052658469802,0.02826781302312586
7,14,22,23,12.363917555597702,0.22929132053516532
7,14,23,14,9.064064023543311,0.22929132053516532
7,15,7,18,2.0623054144618265,499.9999999999998
7,15,16,17,9.491194303594305,0.041878741186362256
7,15,17,19,7.436032797546822,0.041878741186362256
7,15,18,16,3.1661913319523767,0.041878741186362256
7,15,18,20,4.259726111482302,499.95812125881343
7,15,19,15,4.335533491208657,499.91675078910833
7,15,20,19,9.511856818289463,499.87487204792126
7,15,20,21,8.166938957600054,0.01093471564770669
7,15,20,22,7.7160075545748965,0.07231449524427419
7,15,21,22,4.212426750561464,0.01093471564770669
7,15,22,15,9.051052658469802,0.08324921089198081
7,16,7,18,2.0623054144618265,1400.0000000000057
7,16,18,16,3.1661913319523767,1400.0000000000057
7,17,7,8,5.5526732480640035,0.027754041448458888
7,17,7,18,2.0623054144618265,999.9722459585507
7,17,8,9,15.172907768949454,0.027754041448458888
7,17,9,10,5.68365966534739,0.027754041448458888
7,17,10,17,16.3083788175056,0.027754041448458888
7,17,16,17,9.491194303594305,999.9722459585507
7,17,18,16,3.1661913319523767,999.9722459585507
7,18,7,18,2.0623054144618265,200.00000000000028
7,19,7,18,2.0623054144618265,400.00000000000057
7,19,15,19,4.32610937861492,0.018811515185498284
7,19,16,17,9.491194303594305,0.03350299294908991
7,19,17,19,7.436032797546822,0.03350299294908991
7,19,18,16,3.1661913319523767,0.03350299294908991
7,19,18,20,4.259726111482302,399.9664970070518
7,19,20,19,9.511856818289463,399.94768549186523
7,19,20,21,8.166938957600054,0.008747772518165376
7,19,20,22,7.7160075545748965,0.010063742667332894
7,19,21,22,4.212426750561464,0.008747772518165376
7,19,22,15,9.051052658469802,0.018811515185498284
7,20,7,18,2.0623054144618265,499.9999999999998
7,20,18,20,4.259726111482302,499.9999999999998
7,21,7,18,2.0623054144618265,200.00000000000028
7,21,18,20,4.259726111482302,200.00000000000028
7,21,20,21,8.166938957600054,200.00000000000028
7,22,7,18,2.0623054144618265,499.9999999999998
7,22,18,20,4.259726111482302,499.9999999999998
7,22,20,21,8.166938957600054,0.01093471564770669
7,22,20,22,7.7160075545748965,499.9890652843513
7,22,21,22,4.212426750561464,0.01093471564770669
7,23,7,18,2.0623054144618265,200.00000000000028
7,23,18,20,4.259726111482302,200.00000000000028
7,23,20,21,8.166938957600054,0.06437267263112881
7,23,20,22,7.7160075545748965,199.93562732736893
7,23,21,24,11.918045939945447,0.06437267263112881
7,23,22,23,12.363917555597702,199.93562732736893
7,23,24,23,3.7215437234973967,0.06437267263112881
7,24,7,18,2.0623054144618265,100.00000000000014
7,24,18,20,4.259726111482302,100.00000000000014
7,24,20,21,8.166938957600054,99.99129900442061
7,24,20,22,7.7160075545748965,0.008700995579507457
7,24,21,24,11.918045939945447,99.99129900442061
7,24,22,23,12.363917555597702,0.008700995579507457
7,24,23,24,3.7589560906459525,0.008700995579507457
8,1,2,1,6.000834178414209,799.9777967668425
8,1,3,1,4.008598442839919,0.0222032331587671
8,1,4,3,4.2718258988661635,0.0222032331587671
8,1,5,4,2.317579968739183,0.0222032331587671
8,1,6,2,6.598906616837077,799.9777967668425
8,1,8,6,14.826181987742647,799.9777967668425
8,1,8,9,15.172907768949454,0.0222032331587671
8,1,9,5,9.673936874118521,0.0222032331587671
8,2,1,2,6.000818452880582,0.01110161657938355
8,2,3,1,4.008598442839919,0.01110161657938355
8,2,4,3,4.2718258988661635,0.01110161657938355
8,2,5,4,2.317579968739183,0.01110161657938355
8,2,6,2,6.598906616837077,399.98889838342126
8,2,8,6,14.826181987742647,399.98889838342126
8,2,8,9,15.172907768949454,0.01110161657938355
8,2,9,5,9.673936874118521,0.01110161657938355
8,3,1,3,4.008689916211114,35.08957583939936
8,3,2,1,6.000834178414209,35.08957583939936
8,3,4,3,4.2718258988661635,164.91042416060083
8,3,5,4,2.317579968739183,164.91042416060083
8,3,6,2,6.598906616837077,35.08957583939936
8,3,6,5,10.020957349851567,126.35988440219755
8,3,8,6,14.826181987742647,161.4494602415972
8,3,8,9,15.172907768949454,38.550539758402856
8,3,9,5,9.673936874118521,38.550539758402856
8,4,5,4,2.317579968739183,700.0000000000028
8,4,6,5,10.020957349851567,534.8151620568113
8,4,8,6,14.826181987742647,534.8151620568113
8,4,8,9,15.172907768949454,165.18483794318908
8,4,9,5,9.673936874118521,165.18483794318908
8,5,6,5,10.020957349851567,382.0108300405785
8,5,8,6,14.826181987742647,382.0108300405785
8,5,8,9,15.172907768949454,117.98916995942109
8,5,9,5,9.673936874118521,117.98916995942109
8,6,5,6,9.991853344097017,0.0222032331587671
8,6,8,6,14.826181987742647,799.9777967668425
8,6,8,9,15.172907768949454,0.0222032331587671
8,6,9,5,9.673936874118521,0.0222032331587671
8,7,8,7,5.502973243158477,999.9999999999995
8,9,5,9,9.654236173558854,0.02012748533466579
8,9,6,5,10.020957349851567,0.02012748533466579
8,9,8,6,14.826181987742647,0.02012748533466579
8,9,8,9,15.172907768949454,799.9798725146659
8,10,5,9,9.654236173558854,0.04025497066933158
8,10,6,5,10.020957349851567,0.04025497066933158
8,10,8,6,14.826181987742647,0.04025497066933158
8,10,8,9,15.172907768949454,1599.880287549821
8,10,8,16,10.722973648125851,0.07945747951110664
8,10,9,10,5.68365966534739,1599.9205425204877
8,10,16,10,20.235374534576362,0.07945747951110664
8,11,4,11,7.137926542559301,2.788213929354475
8,11,5,4,2.317579968739183,2.788213929354475
8,11,6,5,10.020957349851567,2.7660106961957087
8,11,8,6,14.826181987742647,2.7660106961957087
8,11,8,9,15.172907768949454,797.2339893038036
8,11,9,5,9.673936874118521,0.0222032331587671
8,11,9,10,5.68365966534739,797.2117860706459
8,11,10,11,12.404358783199942,797.2117860706459
8,12,1,3,4.008689916211114,105.26872751819813
8,12,2,1,6.000834178414209,105.26872751819813
8,12,3,12,4.0202428925312805,600.0000000000003
8,12,4,3,4.2718258988661635,494.7312724818016
8,12,5,4,2.317579968739183,494.7312724818016
8,12,6,2,6.598906616837077,105.26872751819813
8,12,6,5,10.020957349851567,379.0796532065935
8,12,8,6,14.826181987742647,484.3483807247908
8,12,8,9,15.172907768949454,115.65161927520856
8,12,9,5,9.673936874118521,115.65161927520856
8,13,1,3,4.008689916211114,105.26872751819813
8,13,2,1,6.000834178414209,105.26872751819813
8,13,3,12,4.0202428925312805,600.0000000000003
8,13,4,3,4.2718258988661635,494.7312724818016
8,13,5,4,2.317579968739183,494.7312724818016
8,13,6,2,6.598906616837077,105.26872751819813
8,13,6,5,10.020957349851567,379.0796532065935
8,13,8,6,14.826181987742647,484.3483807247908
8,13,8,9,15.172907768949454,115.65161927520856
8,13,9,5,9.673936874118521,115.65161927520856
8,13,12,13,3.0228523235200404,600.0000000000003
8,14,4,11,7.137926542559301,0.013638623071313225
8,14,5,4,2.317579968739183,0.013638623071313225
8,14,6,5,10.020957349851567,0.013638623071313225
8,14,7,18,2.0623054144618265,399.9353697351819
8,14,8,6,14.826181987742647,0.013638623071313225
8,14,8,7,5.502973243158477,399.9353697351819
8,14,8,16,10.722973648125851,0.05099164174710489
8,14,11,14,13.694700531148948,0.013638623071313225
8,14,15,14,12.37359913772886,399.54141735892966
8,14,16,17,9.491194303594305,0.040927899079772095
8,14,16,18,3.1637369151063344,0.010063742667332894
8,14,17,19,7.436032797546822,0.040927899079772095
8,14,18,20,4.259726111482302,399.94543347784975
8,14,19,15,4.335533491208657,399.48488173288365
8,14,20,19,9.511856818289463,399.44395383380413
8,14,20,21,8.166938957600054,0.008747772518165376
8,14,20,22,7.7160075545748965,0.49273187152710257
8,14,21,22,4.212426750561464,0.008747772518165376
8,14,22,15,9.051052658469802,0.05653562604625172
8,14,22,23,12.363917555597702,0.4449440179990175
8,14,23,14,9.064064023543311,0.4449440179990175
8,15,7,18,2.0623054144618265,599.9030546027744
8,15,8,7,5.502973243158477,599.9030546027744
8,15,8,16,10.722973648125851,0.09694539722762699
8,15,16,17,9.491194303594305,0.08184978322662786
8,15,16,18,3.1637369151063344,0.015095614000999368
8,15,17,19,7.436032797546822,0.08184978322662786
8,15,18,20,4.259726111482302,599.9181502167728
8,15,19,15,4.335533491208657,599.9001009469301
8,15,20,19,9.511856818289463,599.818251163703
8,15,20,21,8.166938957600054,0.01312165877724801
8,15,20,22,7.7160075545748965,0.08677739429312901
8,15,21,22,4.212426750561464,0.01312165877724801
8,15,22,15,9.051052658469802,0.09989905307037718
8,16,7,18,2.0623054144618265,133.34051091002686
8,16,8,7,5.502973243158477,133.34051091002686
8,16,8,16,10.722973648125851,2066.6594890899805
8,16,18,16,3.1661913319523767,133.34051091002686
8,17,7,18,2.0623054144618265,84.81419673926185
8,17,8,7,5.502973243158477,84.81419673926185
8,17,8,9,15.172907768949454,0.038855658027842535
8,17,8,16,10.722973648125851,1315.146947602718
8,17,9,10,5.68365966534739,0.038855658027842535
8,17,10,17,16.3083788175056,0.038855658027842535
8,17,16,17,9.491194303594305,1399.9611443419747
8,17,18,16,3.1661913319523767,84.81419673926185
8,18,7,18,2.0623054144618265,299.99245219300064
8,18,8,7,5.502973243158477,299.99245219300064
8,18,8,16,10.722973648125851,0.007547807000499684
8,18,16,18,3.1637369151063344,0.007547807000499684
8,19,7,18,2.0623054144618265,699.8868970365692
8,19,8,7,5.502973243158477,699.8868970365692
8,19,8,16,10.722973648125851,0.11310296343223167
8,19,15,19,4.32610937861492,0.03292015157462209
8,19,16,17,9.491194303594305,0.09549141376439912
8,19,16,18,3.1637369151063344,0.01761154966783254
8,19,17,19,7.436032797546822,0.09549141376439912
8,19,18,20,4.259726111482302,699.9045085862374
8,19,20,19,9.511856818289463,699.8715884346624
8,19,20,21,8.166938957600054,0.01530860190678936
8,19,20,22,7.7160075545748965,0.01761154966783254
8,19,21,22,4.212426750561464,0.01530860190678936
8,19,22,15,9.051052658469802,0.03292015157462209
8,20,7,18,2.0623054144618265,899.9773565789976
8,20,8,7,5.502973243158477,899.9773565789976
8,20,8,16,10.722973648125851,0.022643421001499003
8,20,16,18,3.1637369151063344,0.022643421001499003
8,20,18,20,4.259726111482302,899.9999999999999
8,21,7,18,2.0623054144618265,399.98993625733294
8,21,8,7,5.502973243158477,399.98993625733294
8,21,8,16,10.722973648125851,0.010063742667332894
8,21,16,18,3.1637369151063344,0.010063742667332894
8,21,18,20,4.259726111482302,400.00000000000057
8,21,20,21,8.166938957600054,400.00000000000057
8,22,7,18,2.0623054144618265,499.9874203216658
8,22,8,7,5.502973243158477,499.9874203216658
8,22,8,16,10.722973648125851,0.012579678334166072
8,22,16,18,3.1637369151063344,0.012579678334166072
8,22,18,20,4.259726111482302,499.9999999999998
8,22,20,21,8.166938957600054,0.01093471564770669
8,22,20,22,7.7160075545748965,499.9890652843513
8,22,21,22,4.212426750561464,0.01093471564770669
8,23,7,18,2.0623054144618265,299.99245219300064
8,23,8,7,5.502973243158477,299.99245219300064
8,23,8,16,10.722973648125851,0.007547807000499684
8,23,16,18,3.1637369151063344,0.007547807000499684
8,23,18,20,4.259726111482302,300.00000000000017
8,23,20,21,8.166938957600054,0.0965590089466932
8,23,20,22,7.7160075545748965,299.9034409910537
8,23,21,24,11.918045939945447,0.0965590089466932
8,23,22,23,12.363917555597702,299.9034409910537
8,23,24,23,3.7215437234973967,0.0965590089466932
8,24,7,18,2.0623054144618265,199.99496812866647
8,24,8,7,5.502973243158477,199.99496812866647
8,24,8,16,10.722973648125851,0.005031871333666447
8,24,16,18,3.1637369151063344,0.005031871333666447
8,24,18,20,4.259726111482302,200.00000000000028
8,24,20,21,8.166938957600054,199.98259800884122
8,24,20,22,7.7160075545748965,0.017401991159014914
8,24,21,24,11.918045939945447,199.98259800884122
8,24,22,23,12.363917555597702,0.017401991159014914
8,24,23,24,3.7589560906459525,0.017401991159014914
9,1,3,1,4.008598442839919,499.9999999999998
9,1,4,3,4.2718258988661635,499.9999999999998
9,1,5,4,2.317579968739183,499.9890652843513
9,1,9,5,9.673936874118521,499.9890652843513
9,1,9,10,5.68365966534739,0.01093471564770669
9,1,10,11,12.404358783199942,0.01093471564770669
9,1,11,4,7.227108124901809,0.01093471564770669
9,2,1,2,6.000818452880582,33.519962541213815
9,2,3,1,4.008598442839919,33.519962541213815
9,2,4,3,4.2718258988661635,33.519962541213815
9,2,5,4,2.317579968739183,33.51558865495474
9,2,5,6,9.991853344097017,166.48003745878623
9,2,6,2,6.598906616837077,166.48003745878623
9,2,9,5,9.673936874118521,199.99562611374117
9,2,9,10,5.68365966534739,0.004373886259082688
9,2,10,11,12.404358783199942,0.004373886259082688
9,2,11,4,7.227108124901809,0.004373886259082688
9,3,4,3,4.2718258988661635,100.00000000000014
9,3,5,4,2.317579968739183,99.99781305687058
9,3,9,5,9.673936874118521,99.99781305687058
9,3,9,10,5.68365966534739,0.002186943129541344
9,3,10,11,12.404358783199942,0.002186943129541344
9,3,11,4,7.227108124901809,0.002186943129541344
9,4,5,4,2.317579968739183,699.9846913980954
9,4,9,5,9.673936874118521,699.9846913980954
9,4,9,10,5.68365966534739,0.01530860190678936
9,4,10,11,12.404358783199942,0.01530860190678936
9,4,11,4,7.227108124901809,0.01530860190678936
9,5,9,5,9.673936874118521,800.0000000000011
9,6,5,6,9.991853344097017,399.98636137692915
9,6,8,6,14.826181987742647,0.013638623071313225
9,6,9,5,9.673936874118521,399.98636137692915
9,6,9,8,15.032877769402075,0.013638623071313225
9,7,8,7,5.502973243158477,599.9365066481666
9,7,9,8,15.032877769402075,599.9365066481666
9,7,9,10,5.68365966534739,0.06349335183544724
9,7,10,16,20.082780531593556,0.06349335183544724
9,7,16,18,3.1637369151063344,0.06349335183544724
9,7,18,7,2.063246782055821,0.06349335183544724
9,8,9,8,15.032877769402075,800.0000000000011
9,10,9,10,5.68365966534739,2800.0000000000114
9,11,4,11,7.137926542559301,0.3360992977596576
9,11,5,4,2.317579968739183,0.3360992977596576
9,11,9,5,9.673936874118521,0.3360992977596576
9,11,9,10,5.68365966534739,1399.663900702241
9,11,10,11,12.404358783199942,1399.663900702241
9,12,3,12,4.0202428925312805,599.9570817864065
9,12,4,3,4.2718258988661635,599.9570817864065
9,12,5,4,2.317579968739183,599.9570817864065
9,12,9,5,9.673936874118521,599.9570817864065
9,12,9,10,5.68365966534739,0.04291821359391298
9,12,10,11,12.404358783199942,0.04291821359391298
9,12,11,12,13.58748716805807,0.04291821359391298
9,13,3,12,4.0202428925312805,599.9570817864065
9,13,4,3,4.2718258988661635,599.9570817864065
9,13,5,4,2.317579968739183,599.9570817864065
9,13,9,5,9.673936874118521,599.9570817864065
9,13,9,10,5.68365966534739,0.04291821359391298
9,13,10,11,12.404358783199942,0.04291821359391298
9,13,11,12,13.58748716805807,0.04291821359391298
9,13,12,13,3.0228523235200404,600.0000000000003
9,14,4,11,7.137926542559301,0.031595293802993175
9,14,5,4,2.317579968739183,0.031595293802993175
9,14,9,5,9.673936874118521,0.031595293802993175
9,14,9,10,5.68365966534739,599.9684047061991
9,14,10,11,12.404358783199942,245.16935593824599
9,14,10,15,13.725486453991369,354.7990487679513
9,14,11,14,13.694700531148948,245.20095123204857
9,14,15,14,12.37359913772886,354.7990487679513
9,15,9,10,5.68365966534739,899.9999999999999
9,15,10,15,13.725486453991369,899.9999999999999
9,16,7,18,2.0623054144618265,19.26814453906427
9,16,8,7,5.502973243158477,19.26814453906427
9,16,8,16,10.722973648125851,896.6556806398982
9,16,9,8,15.032877769402075,915.9238251789633
9,16,9,10,5.68365966534739,484.0761748210353
9,16,10,16,20.082780531593556,484.0761748210353
9,16,18,16,3.1661913319523767,19.26814453906427
9,17,9,10,5.68365966534739,899.9999999999999
9,17,10,16,20.082780531593556,0.044694832224997476
9,17,10,17,16.3083788175056,899.9553051677734
9,17,16,17,9.491194303594305,0.044694832224997476
9,18,7,18,2.0623054144618265,199.9446511004014
9,18,8,7,5.502973243158477,199.9446511004014
9,18,8,16,10.722973648125851,0.005031871333666447
9,18,9,8,15.032877769402075,199.94968297173506
9,18,9,10,5.68365966534739,0.05031702826498354
9,18,10,16,20.082780531593556,0.05031702826498354
9,18,16,18,3.1637369151063344,0.05534889959864992
9,19,9,10,5.68365966534739,400.00000000000057
9,19,10,15,13.725486453991369,399.98013563012194
9,19,10,16,20.082780531593556,0.01986436987777666
9,19,15,19,4.32610937861492,399.98013563012194
9,19,16,17,9.491194303594305,0.01986436987777666
9,19,17,19,7.436032797546822,0.01986436987777666
9,20,7,18,2.0623054144618265,599.8173008763362
9,20,8,7,5.502973243158477,599.8173008763362
9,20,8,16,10.722973648125851,0.015095614000999368
9,20,9,8,15.032877769402075,599.8323964903367
9,20,9,10,5.68365966534739,0.16760350966402537
9,20,10,15,13.725486453991369,0.10411015782857828
9,20,10,16,20.082780531593556,0.06349335183544724
9,20,15,19,4.32610937861492,0.10411015782857828
9,20,16,18,3.1637369151063344,0.07858896583644642
9,20,18,20,4.259726111482302,599.8958898421746
9,20,19,20,9.454502455733444,0.10411015782857828
9,21,7,18,2.0623054144618265,0.15189813144656883
9,21,8,7,5.502973243158477,0.15189813144656883
9,21,9,8,15.032877769402075,0.15189813144656883
9,21,9,10,5.68365966534739,299.8481018685544
9,21,10,15,13.725486453991369,299.8481018685544
9,21,15,19,4.32610937861492,0.008326212434537659
9,21,15,22,9.084622146038775,299.8397756561198
9,21,18,20,4.259726111482302,0.15189813144656883
9,21,19,20,9.454502455733444,0.008326212434537659
9,21,20,21,8.166938957600054,0.16022434388110524
9,21,22,21,4.200899445573259,299.8397756561198
9,22,9,10,5.68365966534739,700.0000000000028
9,22,10,15,13.725486453991369,700.0000000000028
9,22,15,22,9.084622146038775,700.0000000000028
9,23,4,11,7.137926542559301,0.02632941150249435
9,23,5,4,2.317579968739183,0.02632941150249435
9,23,9,5,9.673936874118521,0.02632941150249435
9,23,9,10,5.68365966534739,499.9736705884973
9,23,10,11,12.404358783199942,72.54485111709783
9,23,10,15,13.725486453991369,427.4288194714
9,23,11,14,13.694700531148948,72.57118052860007
9,23,14,23,9.077059933230235,194.10159953178888
9,23,15,14,12.37359913772886,121.53041900318856
9,23,15,22,9.084622146038775,305.8984004682111
9,23,22,23,12.363917555597702,305.8984004682111
9,24,3,12,4.0202428925312805,199.93791945044032
9,24,4,3,4.2718258988661635,199.93791945044032
9,24,4,11,7.137926542559301,0.010531764600997735
9,24,5,4,2.317579968739183,199.9484512150415
9,24,9,5,9.673936874118521,199.9484512150415
9,24,9,10,5.68365966534739,0.05154878495839512
9,24,10,11,12.404358783199942,0.006819311535656613
9,24,10,15,13.725486453991369,0.0447294734227383
9,24,11,14,13.694700531148948,0.01735107613665438
9,24,12,13,3.0228523235200404,199.93791945044032
9,24,13,24,17.654843275234533,199.93791945044032
9,24,14,23,9.077059933230235,0.01735107613665438
9,24,15,22,9.084622146038775,0.0447294734227383
9,24,21,24,11.918045939945447,0.03917866513304677
9,24,22,21,4.200899445573259,0.03917866513304677
9,24,22,23,12.363917555597702,0.005550808289691775
9,24,23,24,3.7589560906459525,0.022901884426346043
10,1,3,1,4.008598442839919,1300.0000000000018
10,1,4,3,4.2718258988661635,1300.0000000000018
10,1,5,4,2.317579968739183,1299.7655723537591
10,1,9,5,9.673936874118521,1299.7655723537591
10,1,10,9,5.718192039561144,1299.7655723537591
10,1,10,11,12.404358783199942,0.23442764624379658
10,1,11,4,7.227108124901809,0.23442764624379658
10,2,1,2,6.000818452880582,100.63450540544676
10,2,3,1,4.008598442839919,100.63450540544676
10,2,4,3,4.2718258988661635,100.63450540544676
10,2,5,4,2.317579968739183,100.52630803025735
10,2,5,6,9.991853344097017,499.33569803973626
10,2,6,2,6.598906616837077,499.36549459455244
10,2,8,6,14.826181987742647,0.029796554816665023
10,2,9,5,9.673936874118521,599.8620060699949
10,2,10,9,5.718192039561144,599.8620060699949
10,2,10,11,12.404358783199942,0.10819737518944463
10,2,10,16,20.082780531593556,0.029796554816665023
10,2,11,4,7.227108124901809,0.10819737518944463
10,2,16,8,10.777281877056346,0.029796554816665023
10,3,4,3,4.2718258988661635,300.00000000000017
10,3,5,4,2.317579968739183,299.94590131240574
10,3,9,5,9.673936874118521,299.94590131240574
10,3,10,9,5.718192039561144,299.94590131240574
10,3,10,11,12.404358783199942,0.05409868759472231
10,3,11,4,7.227108124901809,0.05409868759472231
10,4,5,4,2.317579968739183,1199.783605249623
10,4,9,5,9.673936874118521,1199.783605249623
10,4,10,9,5.718192039561144,1199.783605249623
10,4,10,11,12.404358783199942,0.21639475037888925
10,4,11,4,7.227108124901809,0.21639475037888925
10,5,4,5,2.315659100694459,0.05596598897369631
10,5,9,5,9.673936874118521,999.9440340110243
10,5,10,9,5.718192039561144,999.9440340110243
10,5,10,11,12.404358783199942,0.05596598897369631
10,5,11,4,7.227108124901809,0.05596598897369631
10,6,4,5,2.315659100694459,0.017495545036330752
10,6,5,6,9.991853344097017,799.9329940141037
10,6,8,6,14.826181987742647,0.06700598589817983
10,6,9,5,9.673936874118521,799.9154984690664
10,6,9,8,15.032877769402075,0.02727724614262645
10,6,10,9,5.718192039561144,799.9427757152084
10,6,10,11,12.404358783199942,0.017495545036330752
10,6,10,16,20.082780531593556,0.03972873975555332
10,6,11,4,7.227108124901809,0.017495545036330752
10,6,16,8,10.777281877056346,0.03972873975555332
10,7,8,7,5.502973243158477,1.384582290023065
10,7,9,8,15.032877769402075,1.384582290023065
10,7,10,9,5.718192039561144,1.384582290023065
10,7,10,16,20.082780531593556,1898.6154177099802
10,7,16,18,3.1637369151063344,1898.6154177099802
10,7,18,7,2.063246782055821,1898.6154177099802
10,8,7,8,5.5526732480640035,0.08985812538341888
10,8,9,8,15.032877769402075,1599.8306843951063
10,8,10,9,5.718192039561144,1599.8306843951063
10,8,10,16,20.082780531593556,0.1693156048945258
10,8,16,8,10.777281877056346,0.07945747951110664
10,8,16,18,3.1637369151063344,0.08985812538341888
10,8,18,7,2.063246782055821,0.08985812538341888
10,9,10,9,5.718192039561144,2800.0000000000114
10,11,4,11,7.137926542559301,0.11101616579383555
10,11,5,4,2.317579968739183,0.11101616579383555
10,11,9,5,9.673936874118521,0.11101616579383555
10,11,10,9,5.718192039561144,0.11101616579383555
10,11,10,11,12.404358783199942,3999.888983834203
10,12,3,12,4.0202428925312805,335.65093770625225
10,12,4,3,4.2718258988661635,335.65093770625225
10,12,5,4,2.317579968739183,335.65093770625225
10,12,9,5,9.673936874118521,335.65093770625225
10,12,10,9,5.718192039561144,335.65093770625225
10,12,10,11,12.404358783199942,1664.349062293745
10,12,11,12,13.58748716805807,1664.349062293745
10,13,3,12,4.0202428925312805,318.86839082093934
10,13,4,3,4.2718258988661635,318.86839082093934
10,13,5,4,2.317579968739183,318.86839082093934
10,13,9,5,9.673936874118521,318.86839082093934
10,13,10,9,5.718192039561144,318.86839082093934
10,13,10,11,12.404358783199942,1581.1316091790582
10,13,11,12,13.58748716805807,1581.1316091790582
10,13,12,13,3.0228523235200404,1899.9999999999984
10,14,10,11,12.404358783199942,858.2033293121683
10,14,10,15,13.725486453991369,1241.7966706878276
10,14,11,14,13.694700531148948,858.2033293121683
10,14,15,14,12.37359913772886,1241.7966706878276
10,15,10,15,13.725486453991369,3999.999999999998
10,16,8,16,10.722973648125851,0.11070116934066233
10,16,9,8,15.032877769402075,0.11070116934066233
10,16,10,9,5.718192039561144,0.11070116934066233
10,16,10,15,13.725486453991369,0.21834328007303694
10,16,10,16,20.082780531593556,4399.520930696815
10,16,10,17,16.3083788175056,0.1500248537844452
10,16,15,19,4.32610937861492,0.12211778237321926
10,16,15,22,9.084622146038775,0.09622549769981853
10,16,17,16,9.462977115825897,0.1500248537844452
10,16,18,16,3.1661913319523767,0.21834328007303694
10,16,19,20,9.454502455733444,0.12211778237321926
10,16,20,18,4.260619409645985,0.21834328007303694
10,16,21,20,8.0847138047151,0.09622549769981853
10,16,22,21,4.200899445573259,0.09622549769981853
10,17,10,16,20.082780531593556,0.19367760630832234
10,17,10,17,16.3083788175056,3899.8063223936856
10,17,16,17,9.491194303594305,0.19367760630832234
10,18,8,16,10.722973648125851,0.01761154966783254
10,18,9,8,15.032877769402075,0.01761154966783254
10,18,10,9,5.718192039561144,0.01761154966783254
10,18,10,15,13.725486453991369,0.034736430920710555
10,18,10,16,20.082780531593556,699.9237844290384
10,18,10,17,16.3083788175056,0.023867590374798128
10,18,15,19,4.32610937861492,0.019427829013921268
10,18,15,22,9.084622146038775,0.01530860190678936
10,18,16,18,3.1637369151063344,699.9652635690815
10,18,17,16,9.462977115825897,0.023867590374798128
10,18,19,20,9.454502455733444,0.019427829013921268
10,18,20,18,4.260619409645985,0.034736430920710555
10,18,21,20,8.0847138047151,0.01530860190678936
10,18,22,21,4.200899445573259,0.01530860190678936
10,19,10,15,13.725486453991369,1799.9106103355468
10,19,10,16,20.082780531593556,0.08938966444999495
10,19,15,19,4.32610937861492,1799.9106103355468
10,19,16,17,9.491194303594305,0.08938966444999495
10,19,17,19,7.436032797546822,0.08938966444999495
10,20,10,15,13.725486453991369,1456.2628470471716
10,20,10,16,20.082780531593556,1043.737152952832
10,20,15,19,4.32610937861492,1456.1229320747339
10,20,15,22,9.084622146038775,0.1399149724342407
10,20,16,18,3.1637369151063344,1043.737152952832
10,20,18,20,4.259726111482302,1043.737152952832
10,20,19,20,9.454502455733444,1456.1229320747339
10,20,21,20,8.0847138047151,0.05467357823853348
10,20,22,20,7.715556209349734,0.08524139419570763
10,20,22,21,4.200899445573259,0.05467357823853348
10,21,10,15,13.725486453991369,1200.0000000000007
10,21,15,19,4.32610937861492,0.033304849738150635
10,21,15,22,9.084622146038775,1199.966695150262
10,21,19,20,9.454502455733444,0.033304849738150635
10,21,20,21,8.166938957600054,0.033304849738150635
10,21,22,21,4.200899445573259,1199.966695150262
10,22,10,15,13.725486453991369,2600.0000000000036
10,22,15,22,9.084622146038775,2600.0000000000036
10,23,10,11,12.404358783199942,261.2562499029603
10,23,10,15,13.725486453991369,1538.7437500970389
10,23,11,14,13.694700531148948,261.2562499029603
10,23,14,23,9.077059933230235,698.7657583144398
10,23,15,14,12.37359913772886,437.5095084114787
