origin,destination,naive,gcd,inequity
17,60,11,11,"[0.0014809917355371272, 0.0012694214876032518, 0.0005289256198346882, 0.0015867768595040645, 0.0009520661157024387, 0.0009520661157024386, 0.0015867768595040645, 0.0005289256198346883, 0.0012694214876032518, 0.0014809917355371267, 1.135959703518257e-28]"
17,64,0,0,
17,74,0,0,
17,76,0,0,
17,77,0,0,
17,80,0,0,
17,84,0,0,
17,85,0,0,
17,87,0,0,
17,88,0,0,
17,91,0,0,
17,96,0,0,
17,97,11,11,"[0.01761983471074376, 0.010370247933884259, 0.014323966942148792, 0.015226446280991792, 0.011314049586777057, 0.011314049586777059, 0.01522644628099179, 0.014323966942148795, 0.010370247933884262, 0.01761983471074376, 4.543838814073028e-28]"
17,98,16,16,"[0.010823437499999896, 0.008968749999999907, 0.005460937499999938, 0.01132499999999989, 0.004510937499999959, 0.008118749999999925, 0.010073437499999909, 0.004862499999999962, 0.010073437499999909, 0.008118749999999925, 0.004510937499999959, 0.011324999999999889, 0.005460937499999937, 0.008968749999999907, 0.010823437499999894, 1.262177448353619e-29]"
17,99,0,0,
17,100,43,43,"[0.019965386695511084, 0.008940616549486274, 0.02013964305029754, 0.011813628988642615, 0.01974396971335868, 0.013470200108166724, 0.018443482963764354, 0.01484986479177956, 0.015945159545700558, 0.017259599783667045, 0.015835045970795308, 0.019024986479178316, 0.015415467820443868, 0.020206489994592194, 0.014546890210925369, 0.02131573823688542, 0.013610708491076946, 0.021687614926988355, 0.018337155219038188, 0.01988025959978459, 0.018763439697134537, 0.018763439697134534, 0.01988025959978459, 0.018337155219038188, 0.021687614926988355, 0.013610708491076944, 0.021315738236885415, 0.014546890210925372, 0.020206489994592187, 0.015415467820443868, 0.01902498647917832, 0.01583504597079531, 0.01725959978366704, 0.01594515954570056, 0.01484986479177956, 0.018443482963764357, 0.013470200108166727, 0.019743969713358685, 0.011813628988642619, 0.020139643050297536, 0.008940616549486276, 0.019965386695511084, 1.135959703518257e-28]"
17,101,0,0,
17,102,0,0,
17,103,0,0,
17,104,0,0,
17,107,6,3,"[0.0001999999999999678, 0.00019999999999996778, 1.262177448353619e-29, 0.00019999999999996778, 0.00019999999999996778, 5.048709793414476e-29]"
17,108,0,0,
17,111,0,0,
17,112,0,0,
17,113,6,6,"[0.005555555555555714, 0.008888888888889142, 0.010000000000000283, 0.008888888888889142, 0.005555555555555714, 5.048709793414476e-29]"
17,114,0,0,
17,115,0,0,
17,117,0,0,
17,118,0,0,
17,120,0,0,
17,121,0,0,
17,123,0,0,
17,124,0,0,
17,133,0,0,
17,136,0,0,
17,143,0,0,
17,144,0,0,
17,147,0,0,
18,1,0,0,
18,2,83,83,"[0.002449295979097078, 0.0039754971694004404, 0.004540049354042621, 0.00434536217157783, 0.0033528814051385983, 0.0015240528378574578, 0.003338394542023503, 0.004480243867034385, 0.0049110465960226345, 0.004833212367542462, 0.004208186964726399, 0.002997416170706978, 0.004174393961387775, 0.004929481782551955, 0.005224125417332054, 0.005260734504282281, 0.005000754826535171, 0.004405632167223253, 0.004942836405864578, 0.005308753084627841, 0.005464827986645572, 0.005613470750471982, 0.005754681376107071, 0.00588845986355084, 0.006014806212803286, 0.006133720423864417, 0.006245202496734224, 0.006349252431412709, 0.006445870227899876, 0.006535055886195727, 0.006616809406300248, 0.006691130788213455, 0.006758020031935338, 0.006817477137465902, 0.006869502104805148, 0.006914094933953068, 0.006951255624909668, 0.006980984177674955, 0.0070032805922489155, 0.007018144868631556, 0.007025577006822876, 0.007025577006822875, 0.007018144868631558, 0.007003280592248914, 0.006980984177674952, 0.006951255624909673, 0.006914094933953069, 0.006869502104805148, 0.006817477137465904, 0.006758020031935338, 0.006691130788213455, 0.006616809406300247, 0.006535055886195722, 0.006445870227899876, 0.0063492524314127125, 0.006245202496734225, 0.006133720423864417, 0.006014806212803289, 0.0058884598635508415, 0.005754681376107071, 0.005613470750471981, 0.005464827986645572, 0.005308753084627841, 0.004942836405864578, 0.004405632167223253, 0.005000754826535171, 0.005260734504282282, 0.005224125417332053, 0.004929481782551953, 0.004174393961387776, 0.0029974161707069786, 0.0042081869647263995, 0.004833212367542462, 0.004911046596022634, 0.004480243867034385, 0.003338394542023503, 0.0015240528378574578, 0.003352881405138599, 0.00434536217157783, 0.004540049354042623, 0.00397549716940044, 0.002449295979097077, 9.226832691827042e-26]"
18,3,0,0,
18,4,62,31,"[1.9146722164418054e-05, 2.4973985431849632e-05, 1.748178980229475e-05, 3.1217481789812053e-06, 2.0603537981275955e-05, 2.476586888658423e-05, 1.5608740894906028e-05, 6.035379812696996e-06, 2.1852237252868434e-05, 2.43496357960534e-05, 1.3527575442251893e-05, 8.740894901147372e-06, 2.2892819979195502e-05, 2.3725286160257156e-05, 1.1238293444332337e-05, 1.1238293444332335e-05, 2.372528616025715e-05, 2.289281997919551e-05, 8.740894901147372e-06, 1.3527575442251884e-05, 2.434963579605339e-05, 2.1852237252868427e-05, 6.0353798126969945e-06, 1.5608740894906028e-05, 2.476586888658422e-05, 2.060353798127596e-05, 3.1217481789812057e-06, 1.748178980229475e-05, 2.4973985431849632e-05, 1.914672216441806e-05, 1.8225842354226257e-26, 1.9146722164418048e-05, 2.4973985431849635e-05, 1.7481789802294743e-05, 3.1217481789812053e-06, 2.0603537981275955e-05, 2.4765868886584224e-05, 1.5608740894906028e-05, 6.035379812696997e-06, 2.185223725286843e-05, 2.43496357960534e-05, 1.352757544225189e-05, 8.740894901147372e-06, 2.2892819979195495e-05, 2.3725286160257153e-05, 1.1238293444332332e-05, 1.1238293444332342e-05, 2.372528616025715e-05, 2.2892819979195502e-05, 8.740894901147372e-06, 1.3527575442251888e-05, 2.43496357960534e-05, 2.1852237252868434e-05, 6.035379812696995e-06, 1.5608740894906028e-05, 2.476586888658422e-05, 2.0603537981275958e-05, 3.121748178981206e-06, 1.7481789802294736e-05, 2.4973985431849635e-05, 1.9146722164418048e-05, 7.290336941690503e-26]"
18,5,19,19,"[0.0011878116343490052, 0.0014565096952907947, 0.0008797783933517288, 0.0007944598337949526, 0.001116343490304619, 0.0012559556786702578, 0.0005396121883655527, 0.0009883656509694547, 0.0011706371191134816, 0.0011706371191134816, 0.0009883656509694545, 0.0005396121883655527, 0.0012559556786702578, 0.0011163434903046188, 0.0007944598337949526, 0.0008797783933517288, 0.001456509695290795, 0.001187811634349005, 2.0194839173657902e-28]"
18,6,27,27,"[0.0035262002743484096, 0.006275171467764036, 0.00824691358024688, 0.008671056241426575, 0.00926611796982164, 0.010328395061728354, 0.010139368998628216, 0.010121262002743445, 0.010570370370370332, 0.010242249657064433, 0.008662825788751678, 0.008972839506172803, 0.009750068587105589, 0.009750068587105585, 0.008972839506172805, 0.00866282578875168, 0.010242249657064436, 0.010570370370370334, 0.010121262002743447, 0.01013936899862822, 0.010328395061728357, 0.009266117969821639, 0.008671056241426575, 0.008246913580246882, 0.006275171467764036, 0.0035262002743484096, 4.543838814073028e-28]"
18,7,26,26,"[0.0020036982248520714, 0.003853254437869813, 0.005425591715976308, 0.006597633136094637, 0.007246301775147883, 0.007248520710059127, 0.007250443786982207, 0.007252071005917121, 0.007253402366863866, 0.0072544378698224474, 0.007255177514792862, 0.00725562130177511, 0.007255769230769194, 0.00725562130177511, 0.007255177514792863, 0.007254437869822447, 0.007253402366863865, 0.007252071005917121, 0.007250443786982207, 0.007248520710059127, 0.007246301775147882, 0.006597633136094638, 0.005425591715976308, 0.0038532544378698133, 0.002003698224852071, 4.543838814073028e-28]"
18,8,39,39,"[0.002583168967784356, 0.004353188691650236, 0.005228007889546363, 0.005125575279421454, 0.0044766600920447385, 0.0031992110453649344, 0.00441630506245897, 0.00535358316896786, 0.005928994082840328, 0.006060486522025099, 0.0061788297172913915, 0.006284023668639206, 0.006376068376068544, 0.006454963839579408, 0.006520710059171791, 0.006573307034845699, 0.006612754766601128, 0.006639053254438085, 0.006652202498356563, 0.006652202498356561, 0.006639053254438086, 0.006612754766601128, 0.0065733070348457006, 0.006520710059171791, 0.0064549638395794045, 0.0063760683760685465, 0.006284023668639207, 0.0061788297172913915, 0.0060604865220251, 0.00592899408284033, 0.005353583168967861, 0.004416305062458967, 0.003199211045364934, 0.00447666009204474, 0.005125575279421454, 0.00522800788954636, 0.004353188691650238, 0.0025831689677843564, 6.1089388500315154e-27]"
18,9,0,0,
18,10,0,0,
18,11,0,0,
18,12,0,0,
18,14,0,0,
18,15,0,0,
18,16,5,5,"[0.35721600000000037, 0.23814400000000022, 0.23814400000000022, 0.35721600000000037, 1.262177448353619e-29]"
18,17,0,0,
18,19,82,82,"[0.31543277810826914, 0.3541701368233199, 0.11621207614515185, 0.25500249851279033, 0.37121457465794205, 0.2107312314098752, 0.17287929803688307, 0.366566091612136, 0.28355746579417046, 0.06906317668054737, 0.3402246876859016, 0.3346907792980373, 0.052461451516954256, 0.29219036287923883, 0.3641311719214757, 0.15937656157049399, 0.22246311719214779, 0.3718786436644858, 0.24459875074360526, 0.13104295062462837, 0.35793319452706757, 0.3081280190362882, 0.017929863176680567, 0.32229482450922103, 0.3499643664485429, 0.10093848899464616, 0.26496353361094616, 0.3701077929803693, 0.1985566329565737, 0.18593932183224293, 0.3685582986317672, 0.27448185603807285, 0.08522218917311133, 0.34531588340273683, 0.3287141582391437, 0.03541701368233199, 0.3003805472932782, 0.36125353955978623, 0.1454311124330757, 0.23375229030339112, 0.3721000000000003, 0.23375229030339115, 0.1454311124330757, 0.3612535395597862, 0.3003805472932782, 0.03541701368233198, 0.32871415823914374, 0.34531588340273683, 0.08522218917311133, 0.27448185603807296, 0.36855829863176715, 0.18593932183224288, 0.1985566329565737, 0.3701077929803693, 0.26496353361094616, 0.1009384889946461, 0.3499643664485429, 0.322294824509221, 0.017929863176680563, 0.3081280190362883, 0.3579331945270676, 0.13104295062462834, 0.24459875074360526, 0.3718786436644858, 0.22246311719214773, 0.15937656157049393, 0.3641311719214757, 0.29219036287923894, 0.05246145151695427, 0.3346907792980373, 0.3402246876859016, 0.06906317668054734, 0.28355746579417046, 0.366566091612136, 0.17287929803688298, 0.21073123140987518, 0.37121457465794205, 0.2550024985127902, 0.11621207614515182, 0.35417013682331977, 0.31543277810826914, 1.9197718989458543e-26]"
18,20,0,0,
18,21,0,0,
18,22,0,0,
18,23,0,0,
18,24,0,0,
18,25,0,0,
18,26,0,0,
18,27,54,27,"[0.4631541838134429, 0.5685130315500684, 0.4638320987654322, 0.5526150891632371, 0.28360274348422465, 0.4192506172839506, 0.6381105624142661, 0.5918048010973935, 0.5383407407407407, 0.45783689986282544, 0.5160932784636488, 0.622317283950617, 0.6838792866941011, 0.5729052126200271, 0.5098987654320983, 0.5953821673525371, 0.6009591220850479, 0.6545037037037034, 0.6457640603566526, 0.5571179698216732, 0.6090691358024687, 0.6362397805212615, 0.5460002743484224, 0.5963580246913577, 0.5668093278463648, 0.5676060356652947, 0.6538740740740735, 0.5676060356652946, 0.5668093278463645, 0.5963580246913575, 0.5460002743484224, 0.6362397805212617, 0.6090691358024688, 0.5571179698216734, 0.6457640603566523, 0.6545037037037031, 0.6009591220850479, 0.5953821673525371, 0.5098987654320984, 0.5729052126200272, 0.6838792866941011, 0.6223172839506171, 0.5160932784636486, 0.45783689986282544, 0.5383407407407405, 0.5918048010973935, 0.6381105624142657, 0.4192506172839506, 0.2836027434842247, 0.5526150891632371, 0.4638320987654324, 0.5685130315500684, 0.4631541838134428, 3.6805094393991527e-26]"
18,28,27,27,"[0.4631541838134425, 0.5685130315500678, 0.5013358024691352, 0.627622496570644, 0.39611385459533544, 0.4886246913580241, 0.6643475994513025, 0.6675344307270225, 0.6834444444444436, 0.6723146776406026, 0.6739080932784627, 0.6882246913580241, 0.675501508916323, 0.6755015089163228, 0.6882246913580238, 0.6739080932784629, 0.6723146776406027, 0.6834444444444437, 0.6675344307270225, 0.6643475994513023, 0.48862469135802417, 0.3961138545953355, 0.6276224965706438, 0.5013358024691352, 0.5685130315500678, 0.46315418381344237, 1.9721522630525295e-27]"
18,29,8,8,"[0.5824109374999993, 0.5348187499999993, 0.8545734374999989, 0.5443249999999994, 0.8545734374999989, 0.5348187499999993, 0.5824109374999993, 3.1554436208840472e-30]"
18,30,53,53,"[0.7749040939836278, 0.9158276966892178, 0.6870274118903559, 0.31402776788893005, 0.9169797080811721, 0.8859511569953765, 0.5643836240655065, 0.5883978640085468, 1.0145070843716675, 0.8066358134567502, 0.3478180135279475, 0.6568612317550763, 0.9457201851192643, 0.6963571377714521, 0.4268098255606999, 0.694361267354934, 0.8459699537201893, 0.6508736205055212, 0.570596796012819, 0.7966564613741586, 0.8110148807404811, 0.5744267710929185, 0.615918547525813, 0.8004864364542582, 0.7733530793876865, 0.5627750800996824, 0.5627750800996826, 0.7733530793876865, 0.8004864364542583, 0.6159185475258131, 0.5744267710929186, 0.811014880740481, 0.7966564613741585, 0.570596796012819, 0.6508736205055212, 0.8459699537201895, 0.694361267354934, 0.42680982556069996, 0.6963571377714527, 0.9457201851192641, 0.6568612317550763, 0.34781801352794767, 0.8066358134567503, 1.0145070843716677, 0.5883978640085469, 0.5643836240655065, 0.8859511569953765, 0.916979708081172, 0.31402776788892983, 0.6870274118903559, 0.9158276966892183, 0.774904093983628, 2.908056841006738e-26]"
18,31,7,7,"[0.30375510204081574, 0.36450612244897895, 0.18225306122448945, 0.18225306122448948, 0.3645061224489789, 0.3037551020408157, 1.262177448353619e-29]"
18,35,14,14,"[0.4527739795918357, 0.5728530612244883, 0.7175229591836717, 0.9547551020408142, 0.8592923469387733, 0.7884204081632632, 0.9547678571428548, 0.7884204081632633, 0.8592923469387735, 0.9547551020408138, 0.7175229591836718, 0.5728530612244885, 0.4527739795918356, 3.155443620884047e-28]"
18,36,0,0,
18,38,8,8,"[0.5824109374999986, 0.5348187499999986, 0.8545734374999979, 0.5443249999999986, 0.8545734374999978, 0.5348187499999986, 0.5824109374999986, 2.0194839173657902e-28]"
18,45,14,14,"[0.4527739795918378, 0.5728530612244909, 0.7175229591836747, 0.954755102040818, 0.8592923469387771, 0.7884204081632664, 0.954767857142859, 0.7884204081632669, 0.8592923469387771, 0.9547551020408179, 0.7175229591836747, 0.5728530612244908, 0.4527739795918378, 1.8175355256292112e-27]"
18,47,5,5,"[0.001536000000000071, 0.0010240000000000474, 0.0010240000000000474, 0.001536000000000071, 1.262177448353619e-29]"
18,49,18,18,"[0.0015209876543209229, 0.0011061728395061257, 0.0008888888888888511, 0.0015802469135801796, 0.0003358024691357882, 0.0014222222222221616, 0.0012839506172838957, 0.0006320987654320717, 0.001599999999999932, 0.0006320987654320718, 0.0012839506172838957, 0.0014222222222221614, 0.0003358024691357882, 0.0015802469135801796, 0.0008888888888888511, 0.0011061728395061257, 0.0015209876543209227, 1.2621774483536189e-27]"
18,51,6,3,"[0.0014222222222221614, 0.0014222222222221616, 0.0021333333333332424, 0.0014222222222221616, 0.0014222222222221616, 5.048709793414476e-29]"
18,52,19,19,"[0.0014891966759002135, 0.0012409972299168447, 0.0006027700831024675, 0.0015955678670359433, 0.0008509695290858364, 0.0010637119113572954, 0.0015601108033240336, 0.0003191135734071886, 0.0013828254847644843, 0.001382825484764484, 0.0003191135734071887, 0.0015601108033240331, 0.0010637119113572956, 0.0008509695290858363, 0.0015955678670359433, 0.0006027700831024675, 0.0012409972299168447, 0.0014891966759002133, 4.089454932665725e-27]"
18,54,6,3,"[0.0014222222222221614, 0.0014222222222221616, 0.0021333333333332424, 0.0014222222222221616, 0.0014222222222221616, 5.048709793414476e-29]"
18,55,6,3,"[0.0014222222222221614, 0.0014222222222221616, 0.0021333333333332424, 0.0014222222222221616, 0.0014222222222221616, 5.048709793414476e-29]"
18,58,13,13,"[0.0015147928994082198, 0.0011360946745561647, 0.0008331360946745206, 0.0015905325443786303, 0.0004544378698224657, 0.001363313609467397, 0.0013633136094673977, 0.000454437869822466, 0.0015905325443786303, 0.0008331360946745207, 0.0011360946745561649, 0.0015147928994082194, 2.8398992587956425e-27]"
18,59,35,35,"[1.9944625306122596, 3.355787265306148, 3.9306027755102337, 4.042383346938809, 3.4359746938775806, 2.308668244897983, 2.703629714285742, 3.6378533877551353, 4.528024979591879, 4.614955918367391, 4.2493090612245314, 3.7273701224490194, 3.3545219591837103, 3.9977817142857566, 4.161275102040858, 3.7871392653061613, 4.266905632653103, 4.266905632653103, 3.7871392653061613, 4.161275102040857, 3.9977817142857557, 3.3545219591837103, 3.727370122449019, 4.2493090612245314, 4.614955918367389, 4.528024979591879, 3.637853387755136, 2.7036297142857415, 2.3086682448979827, 3.4359746938775797, 4.042383346938809, 3.9306027755102346, 3.355787265306148, 1.9944625306122596, 2.0194839173657902e-28]"
18,66,0,0,
18,67,13,13,"[0.0015147928994082194, 0.0011360946745561647, 0.000833136094674521, 0.0015905325443786307, 0.0004544378698224659, 0.0013633136094673977, 0.0013633136094673977, 0.00045443786982246576, 0.0015905325443786303, 0.0008331360946745206, 0.0011360946745561647, 0.0015147928994082192, 1.5272347125078789e-27]"
18,71,6,3,"[0.0014222222222221614, 0.0014222222222221616, 0.0021333333333332424, 0.0014222222222221616, 0.0014222222222221616, 5.048709793414476e-29]"
18,72,0,0,
18,80,5,5,"[0.00025600000000001186, 0.0003840000000000178, 0.00038400000000001774, 0.00025600000000001186, 5.33269971929404e-28]"
18,81,0,0,
18,83,0,0,
18,84,0,0,
18,85,0,0,
18,88,0,0,
18,90,0,0,
18,95,0,0,
18,96,0,0,
18,97,20,20,"[0.0038027500000000214, 0.005011000000000023, 0.003724750000000028, 0.0014140000000000767, 0.003388750000000122, 0.004739000000000172, 0.003664750000000179, 0.0018460000000001787, 0.003672750000000216, 0.004965000000000259, 0.0036727500000002153, 0.0018460000000001787, 0.0036647500000001805, 0.004739000000000172, 0.003388750000000123, 0.0014140000000000769, 0.003724750000000028, 0.005011000000000024, 0.0038027500000000223, 6.1089388500315154e-27]"
18,98,25,25,"[0.010762239999999893, 0.009824959999999891, 0.004116159999999939, 0.011275839999999879, 0.006607999999999934, 0.005568639999999939, 0.010341759999999898, 0.006815359999999941, 0.006917439999999936, 0.009303999999999917, 0.006919039999999945, 0.008162559999999928, 0.008162559999999928, 0.006919039999999945, 0.009303999999999917, 0.006917439999999936, 0.006815359999999941, 0.0103417599999999, 0.005568639999999941, 0.006607999999999935, 0.01127583999999988, 0.00411615999999994, 0.009824959999999891, 0.010762239999999892, 2.6537280851634837e-27]"
18,99,0,0,
18,100,71,71,"[0.3277287839714339, 0.6364587978575671, 0.9261900416583997, 1.1969225153739316, 1.4486562190041634, 1.6813911525490943, 1.8951273160087247, 2.089864709383056, 2.265603332672086, 2.4223431858758135, 2.560084268994242, 2.678826582027372, 2.7785701249751997, 2.8593148978377263, 2.9210609006149544, 2.963808133306879, 2.9875565959135035, 2.992306288434831, 2.978057210870854, 2.9448093632215784, 2.8925627454870013, 2.8213173576671244, 2.7310731997619477, 2.621830271771468, 2.493588573695692, 2.346348105534611, 2.1801088672882316, 1.9948708589565536, 1.7906340805395726, 1.5673985320372925, 1.325164213449711, 1.0639311247768275, 0.783699266018646, 0.4844686371751632, 0.1662392382463795, 0.16623923824637946, 0.4844686371751626, 0.7836992660186456, 1.063931124776828, 1.32516421344971, 1.5673985320372923, 1.7906340805395726, 1.9948708589565531, 2.180108867288233, 2.3463481055346116, 2.493588573695692, 2.6218302717714685, 2.7310731997619486, 2.8213173576671235, 2.8925627454870035, 2.944809363221578, 2.9780572108708543, 2.9923062884348304, 2.9875565959135058, 2.9638081333068786, 2.9210609006149535, 2.8593148978377263, 2.7785701249751997, 2.678826582027371, 2.560084268994244, 2.4223431858758153, 2.265603332672085, 2.089864709383055, 1.8951273160087267, 1.681391152549095, 1.4486562190041643, 1.1969225153739316, 0.9261900416583988, 0.6364587978575666, 0.32772878397143373, 1.091657275081045e-25]"
18,101,0,0,
18,102,0,0,
18,103,0,0,
18,104,0,0,
18,107,15,5,"[0.0002160000000000164, 0.00014400000000001095, 0.00014400000000001093, 0.00021600000000001636, 0.0, 0.0002160000000000164, 0.00014400000000001095, 0.00014400000000001093, 0.00021600000000001636, 0.0, 0.0002160000000000164, 0.00014400000000001095, 0.00014400000000001093, 0.00021600000000001636, 0.0]"
18,108,0,0,
18,110,0,0,
18,111,0,0,
18,112,0,0,
18,113,59,59,"[0.006480896294168525, 0.00965239873599568, 0.009514507325481454, 0.006067222062625856, 0.0006664751508187491, 0.006871588623958829, 0.009767308244757533, 0.00935363401321486, 0.005630565929330813, 0.0013099683998851273, 0.007239299051996759, 0.009859235851767015, 0.009169778799195892, 0.005170927894283397, 0.0019304797471991356, 0.007584027578282319, 0.009928181557024128, 0.008962941683424557, 0.004688307957483615, 0.0025280091927607725, 0.007905774202815508, 0.009974145360528867, 0.00873312266590085, 0.004182706118931462, 0.0031025567365700383, 0.008204538925596324, 0.00999712726228124, 0.008480321746624773, 0.003654122378626936, 0.0036541223786269355, 0.008480321746624773, 0.00999712726228124, 0.008204538925596326, 0.003102556736570039, 0.0041827061189314615, 0.008733122665900851, 0.009974145360528867, 0.007905774202815507, 0.002528009192760773, 0.004688307957483616, 0.008962941683424557, 0.009928181557024124, 0.007584027578282319, 0.0019304797471991358, 0.005170927894283399, 0.009169778799195893, 0.009859235851767014, 0.007239299051996758, 0.0013099683998851273, 0.0056305659293308125, 0.009353634013214858, 0.00976730824475753, 0.006871588623958827, 0.0006664751508187498, 0.006067222062625853, 0.009514507325481454, 0.009652398735995679, 0.006480896294168526, 1.1152599933652577e-25]"
18,114,0,0,
18,117,0,0,
18,119,0,0,
18,120,0,0,
18,133,0,0,
18,136,5,5,"[0.23814400000000227, 0.3572160000000035, 0.3572160000000035, 0.2381440000000023, 5.048709793414476e-29]"
18,143,0,0,
18,145,0,0,
18,146,0,0,
18,147,0,0,
19,1,12,12,"[0.11937430555555639, 0.12514722222222321, 0.016352083333333677, 0.13222222222222335, 0.13449097222222345, 0.02219166666666716, 0.13449097222222342, 0.13222222222222338, 0.016352083333333683, 0.12514722222222321, 0.11937430555555639, 0.0]"
19,2,35,35,"[0.12876000000000057, 0.11737142857142913, 0.10242857142857197, 0.1391542857142866, 0.06537142857142904, 0.11538857142857206, 0.13094857142857208, 0.06311428571428605, 0.11710857142857213, 0.1056628571428578, 0.0900228571428577, 0.13564000000000076, 0.08440571428571482, 0.09388000000000062, 0.1333142857142865, 0.07618285714285769, 0.11146285714285788, 0.11146285714285788, 0.07618285714285769, 0.1333142857142865, 0.09388000000000062, 0.08440571428571482, 0.13564000000000076, 0.0900228571428577, 0.1056628571428578, 0.1171085714285721, 0.06311428571428605, 0.13094857142857205, 0.11538857142857208, 0.06537142857142902, 0.13915428571428656, 0.10242857142857197, 0.11737142857142913, 0.12876000000000057, 1.262177448353619e-29]"
19,3,17,17,"[0.00672664359861563, 0.007847750865051567, 0.003363321799307815, 0.004708650519030941, 0.008071972318338757, 0.0058297577854668796, 0.0017937716262975013, 0.007399307958477193, 0.007399307958477192, 0.0017937716262975013, 0.0058297577854668796, 0.008071972318338757, 0.0047086505190309415, 0.003363321799307815, 0.007847750865051567, 0.00672664359861563, 2.0194839173657902e-28]"
19,4,0,0,
19,6,0,0,
19,7,12,12,"[0.12084166666666761, 0.12775000000000103, 0.017558333333333634, 0.13251666666666792, 0.13347500000000137, 0.01995000000000052, 0.1334750000000014, 0.13251666666666792, 0.01755833333333363, 0.12775000000000106, 0.12084166666666764, 1.135959703518257e-28]"
19,8,12,12,"[0.12084166666666733, 0.1277500000000008, 0.017558333333333575, 0.13251666666666748, 0.13347500000000087, 0.019950000000000315, 0.13347500000000087, 0.13251666666666753, 0.01755833333333358, 0.12775000000000084, 0.12084166666666733, 5.048709793414476e-29]"
19,9,12,12,"[2.4305555555554524e-05, 1.3888888888888302e-05, 1.8749999999999206e-05, 2.2222222222221275e-05, 7.638888888888561e-06, 2.499999999999893e-05, 7.638888888888561e-06, 2.2222222222221275e-05, 1.87499999999992e-05, 1.3888888888888298e-05, 2.4305555555554524e-05, 3.818086781269697e-28]"
19,10,6,3,"[2.2222222222221278e-05, 2.2222222222221275e-05, 3.1554436208840472e-30, 2.2222222222221278e-05, 2.2222222222221275e-05, 1.262177448353619e-29]"
19,11,0,0,
19,12,0,0,
19,17,0,0,
19,18,0,0,
19,22,0,0,
19,25,0,0,
19,26,0,0,
19,27,0,0,
19,29,0,0,
19,30,0,0,
19,31,0,0,
19,33,0,0,
19,34,0,0,
19,35,0,0,
19,36,0,0,
19,38,0,0,
19,47,0,0,
19,52,0,0,
19,53,0,0,
19,55,0,0,
19,59,9,9,"[0.6625283950617302, 1.1594246913580275, 1.4906888888888927, 1.6563209876543252, 1.6563209876543254, 1.4906888888888927, 1.1594246913580277, 0.6625283950617301, 3.155443620884047e-28]"
19,72,0,0,
19,80,3,3,"[0.16260000000000152, 0.16260000000000152, 1.262177448353619e-29]"
19,81,4,4,"[0.00016875000000001275, 0.00022500000000001704, 0.00016875000000001275, 0.0]"
19,85,6,3,"[0.00020000000000001516, 0.0002000000000000152, 0.00030000000000002274, 0.00020000000000001513, 0.00020000000000001516, 2.0194839173657902e-28]"
19,87,4,4,"[0.00016875000000001275, 0.00022500000000001704, 0.00016875000000001275, 0.0]"
19,90,6,3,"[0.00020000000000001516, 0.00020000000000001516, 1.262177448353619e-29, 0.0002000000000000152, 0.00020000000000001516, 5.048709793414476e-29]"
19,98,16,16,"[0.21299375000000323, 0.25363750000000296, 0.29030625000000343, 0.27755000000000296, 0.33528125000000375, 0.4101500000000049, 0.32484375000000354, 0.4279750000000053, 0.32484375000000354, 0.4101500000000049, 0.33528125000000375, 0.27755000000000296, 0.29030625000000343, 0.25363750000000296, 0.2129937500000032, 2.473867798773093e-27]"
19,100,18,18,"[0.2685333333333347, 0.34106666666666846, 0.3224555555555572, 0.2743888888888908, 0.32291111111111337, 0.29422222222222455, 0.4454666666666704, 0.3699000000000032, 0.3492666666666698, 0.36990000000000317, 0.4454666666666704, 0.29422222222222466, 0.3229111111111133, 0.27438888888889074, 0.3224555555555572, 0.34106666666666846, 0.2685333333333347, 6.184669496932733e-28]"
19,101,4,4,"[0.38516875000000167, 0.6478250000000036, 0.3851687500000016, 1.262177448353619e-29]"
19,103,28,28,"[0.3408003826530612, 0.3587372448979592, 0.0538105867346939, 0.31887755102040816, 0.3726881377551021, 0.10363520408163264, 0.29296874999999994, 0.38265306122448983, 0.1494738520408163, 0.26307397959183676, 0.3886320153061225, 0.19132653061224486, 0.22919323979591838, 0.390625, 0.22919323979591835, 0.19132653061224492, 0.38863201530612235, 0.26307397959183676, 0.14947385204081634, 0.38265306122448983, 0.29296874999999994, 0.10363520408163263, 0.37268813775510184, 0.3188775510204081, 0.05381058673469389, 0.35873724489795905, 0.3408003826530611, 1.63578197306629e-26]"
19,104,16,16,"[0.29132499999999883, 0.48476249999999743, 0.34467499999999757, 0.3418874999999963, 0.41964999999999486, 0.33309999999999484, 0.32424999999999476, 0.41028749999999414, 0.32424999999999476, 0.3330999999999948, 0.41964999999999486, 0.3418874999999963, 0.34467499999999757, 0.4847624999999974, 0.29132499999999883, 1.2621774483536189e-27]"
19,105,11,11,"[0.30991735537190085, 0.38739669421487605, 0.2324380165289256, 0.1291322314049587, 0.3615702479338843, 0.3615702479338843, 0.12913223140495872, 0.2324380165289256, 0.38739669421487605, 0.3099173553719008, 2.473867798773093e-27]"
19,110,5,5,"[0.01345600000000025, 0.020184000000000375, 0.020184000000000375, 0.01345600000000025, 2.0194839173657902e-28]"
19,113,13,13,"[0.41982248520710413, 0.4685207100591755, 0.42494082840237024, 0.3336982248520737, 0.4736390532544418, 0.2424556213017771, 0.24245562130177706, 0.4736390532544418, 0.3336982248520736, 0.42494082840237024, 0.4685207100591755, 0.41982248520710397, 1.262177448353619e-29]"
