origin,destination,naive,gcd,inequity
3,9,34,34,"[3.5017301038062283, 3.6539792387543257, 0.45674740484429066, 3.3217993079584773, 3.7785467128027683, 0.8858131487889274, 3.1141868512110724, 3.8754325259515565, 1.28719723183391, 2.8788927335640135, 3.944636678200691, 1.6608996539792387, 2.6159169550173016, 3.9861591695501732, 2.006920415224914, 2.3252595155709344, 4.0, 2.3252595155709344, 2.006920415224913, 3.9861591695501732, 2.615916955017301, 1.6608996539792389, 3.944636678200692, 2.8788927335640135, 1.2871972318339098, 3.8754325259515574, 3.1141868512110724, 0.8858131487889275, 3.7785467128027683, 3.3217993079584773, 0.45674740484429055, 3.653979238754325, 3.5017301038062283, 1.5832753912147795e-25]"
3,10,33,3,"[3.555555555555556, 3.5555555555555554, 0.9696969696969697, 3.555555555555556, 3.555555555555556, 0.9696969696969697, 3.5555555555555554, 3.555555555555556, 0.9696969696969697, 3.555555555555556, 3.5555555555555554, 0.9696969696969697, 3.555555555555556, 3.555555555555556, 0.9696969696969697, 3.5555555555555554, 3.555555555555556, 0.9696969696969697, 3.555555555555556, 3.5555555555555554, 0.9696969696969697, 3.555555555555556, 3.555555555555556, 0.9696969696969697, 3.5555555555555554, 3.555555555555556, 0.9696969696969697, 3.555555555555556, 3.5555555555555554, 0.9696969696969697, 3.555555555555556, 3.555555555555556, 9.774302160050425e-26]"
3,11,71,71,"[3.504066653441776, 3.650069430668518, 0.43800833168022224, 3.332672088871256, 3.7706804205514772, 0.8506248760166635, 3.135885736956952, 3.8658996230906566, 1.2378496330093234, 2.9137075976988696, 3.935727038286054, 1.5996826026582027, 2.666137671097004, 3.9801626661376734, 1.936123784963301, 2.3931759571513576, 3.999206506645509, 2.247173179924618, 2.0948224558619324, 3.9928585598095605, 2.532830787542153, 1.7710771672287253, 3.9611188256298333, 2.7930966078159107, 1.421940091251736, 3.9039873041063267, 3.027970640745883, 1.0474112279309653, 3.8214639952390406, 3.2374528863320777, 0.6474905772664158, 3.7135488990279706, 3.421543344574489, 0.22217813925808386, 3.58024201547312, 3.58024201547312, 0.2221781392580836, 3.4215433445744887, 3.7135488990279715, 0.6474905772664153, 3.237452886332077, 3.8214639952390406, 1.0474112279309657, 3.027970640745882, 3.9039873041063267, 1.4219400912517366, 2.7930966078159107, 3.961118825629834, 1.7710771672287244, 2.5328307875421565, 3.9928585598095614, 2.094822455861932, 2.247173179924616, 3.999206506645505, 2.393175957151358, 1.9361237849633022, 3.9801626661376694, 2.6661376710970055, 1.5996826026582023, 3.9357270382860556, 2.91370759769887, 1.2378496330093234, 3.8658996230906566, 3.1358857369569533, 0.8506248760166635, 3.770680420551479, 3.332672088871255, 0.438008331680222, 3.650069430668519, 3.504066653441778, 1.5996332109454424e-24]"
3,12,0,0,
3,13,11,11,"[59.25324132231379, 96.57109256198297, 131.48857190082575, 161.09658842975122, 185.78786942148665, 185.78786942148665, 161.09658842975125, 131.48857190082575, 96.571092561983, 59.253241322313826, 3.2311742677852644e-27]"
3,14,96,96,"[14.10796597222219, 7.13036388888887, 10.980960416666646, 11.360661805555525, 7.643097222222217, 11.919258333333309, 9.918805555555535, 10.135282638888873, 10.078881249999977, 9.80007222222221, 6.88324513888887, 11.975889583333318, 6.635082638888875, 12.354007638888868, 9.497252083333313, 10.162790972222204, 10.667218055555532, 9.074518749999982, 11.2903597222222, 10.005686805555532, 9.781039583333316, 9.030832638888866, 10.157978472222204, 9.414489583333312, 11.302540972222202, 9.102576388888867, 11.101341666666642, 9.359532638888867, 11.003451388888868, 10.06529583333331, 10.235732638888866, 10.327670138888868, 9.595622916666644, 10.784668055555533, 9.845020138888868, 10.359462499999976, 9.742845138888867, 10.155626388888868, 9.742981249999973, 11.278676388888863, 9.113661805555536, 11.609962499999972, 9.144095138888872, 10.831234722222197, 10.819297916666647, 8.74330138888887, 12.022061805555529, 7.754945833333319, 12.022061805555525, 8.743301388888868, 10.819297916666644, 10.831234722222197, 9.144095138888872, 11.609962499999972, 9.113661805555536, 11.278676388888863, 9.742981249999977, 10.155626388888868, 9.742845138888866, 10.359462499999976, 9.845020138888868, 10.784668055555533, 9.595622916666644, 10.327670138888868, 10.235732638888864, 10.06529583333331, 11.003451388888864, 9.359532638888867, 11.101341666666642, 9.102576388888867, 11.302540972222198, 9.414489583333312, 10.157978472222203, 9.030832638888866, 9.781039583333316, 10.005686805555532, 11.290359722222197, 9.074518749999982, 10.667218055555532, 10.162790972222203, 9.497252083333313, 12.354007638888865, 6.635082638888874, 11.975889583333313, 6.88324513888887, 9.80007222222221, 10.078881249999975, 10.135282638888873, 9.918805555555537, 11.919258333333305, 7.643097222222216, 11.360661805555525, 10.980960416666647, 7.13036388888887, 14.10796597222219, 4.273227969146012e-25]"
3,15,23,23,"[14.33309262759921, 5.401066162570874, 12.134137996219268, 8.10021247637049, 12.33850699432891, 9.979856332703191, 11.218321361058589, 8.760223818525507, 10.663859357277865, 7.601262759924377, 8.40346011342154, 8.40346011342154, 7.601262759924377, 10.663859357277866, 8.760223818525507, 11.218321361058587, 9.979856332703195, 12.33850699432891, 8.10021247637049, 12.134137996219263, 5.401066162570874, 14.333092627599209, 7.270142102516845e-27]"
3,16,0,0,
3,17,0,0,
3,18,0,0,
3,19,0,0,
3,20,0,0,
3,21,15,15,"[45.48796888888881, 76.8278355555553, 108.34527999999969, 142.4616355555551, 162.25423555555506, 180.0910799999994, 196.26016888888824, 196.26016888888827, 180.0910799999994, 162.25423555555503, 142.46163555555512, 108.34527999999962, 76.82783555555531, 45.48796888888883, 2.3345234084748535e-25]"
3,22,16,16,"[43.118674609374914, 71.92091093749978, 104.10703398437468, 125.81204374999957, 146.6309402343745, 168.83372343749946, 176.55539335937442, 183.6609499999994, 176.55539335937442, 168.83372343749943, 146.63094023437452, 125.81204374999959, 104.10703398437468, 71.92091093749978, 43.118674609374914, 9.774302160050425e-26]"
3,23,35,35,"[39.95347542857136, 68.00243885714269, 93.15275314285684, 110.69599542857107, 123.17321714285673, 133.45070399999958, 133.2381702857138, 127.9596159999995, 118.72803542857096, 96.33885714285667, 117.46743542857085, 126.47613028571361, 141.01994742857067, 155.92174399999917, 163.80551999999912, 177.34784685714195, 177.90415314285622, 177.90415314285616, 177.34784685714192, 163.8055199999991, 155.92174399999917, 141.0199474285707, 126.47613028571364, 117.46743542857085, 96.33885714285665, 118.7280354285709, 127.95961599999956, 133.2381702857138, 133.45070399999955, 123.1732171428567, 110.69599542857108, 93.15275314285685, 68.00243885714268, 39.95347542857136, 1.3579009860367573e-24]"
3,24,54,54,"[39.00918494513024, 67.37019533607669, 91.5127570987652, 108.42310727023295, 118.56303844307237, 124.89551358024656, 121.4438067558295, 111.21088093278419, 92.97155092592548, 95.2035463648829, 91.24691539780464, 113.48753580246846, 128.22555202331884, 145.29503813442992, 159.40266080246823, 166.08767928669315, 169.859626920438, 169.02072592592492, 164.24356889574662, 155.3681558299029, 165.1862904320976, 174.4217245541826, 186.97381375171332, 190.91811358024555, 198.25906848422346, 205.04853031549925, 203.3102027777763, 205.04853031549922, 198.25906848422352, 190.91811358024555, 186.97381375171338, 174.4217245541826, 165.18629043209762, 155.36815582990286, 164.24356889574662, 169.0207259259249, 169.85962692043796, 166.08767928669317, 159.40266080246815, 145.29503813442994, 128.22555202331893, 113.48753580246847, 91.24691539780468, 95.20354636488291, 92.97155092592547, 111.21088093278416, 121.44380675582953, 124.89551358024654, 118.56303844307234, 108.42310727023293, 91.5127570987652, 67.37019533607665, 39.00918494513025, 7.290336941690503e-24]"
3,25,0,0,
3,26,5,5,"[3.84, 2.56, 2.5599999999999996, 3.8400000000000007, 1.2924697071141057e-26]"
3,27,4,4,"[3.0, 4.0, 3.0, 0.0]"
3,28,7,7,"[3.477338775510213, 4.066040816326539, 2.3832489795918557, 2.383248979591855, 4.066040816326538, 3.477338775510213, 2.908056841006738e-26]"
3,29,11,11,"[59.25324132231392, 96.57109256198315, 131.488571900826, 161.09658842975153, 185.78786942148702, 185.78786942148702, 161.09658842975153, 131.48857190082603, 96.57109256198322, 59.25324132231394, 7.270142102516845e-27]"
3,30,4,4,"[3.0, 4.0, 3.0, 0.0]"
3,31,27,27,"[1.3544266117969945, 1.1154101508916425, 0.5736395061728445, 1.4500331961591348, 0.7329838134430794, 1.003869135802478, 1.4022299039780646, 0.20714759945130504, 1.2906888888889003, 1.2110167352537833, 0.39836076817558647, 1.4340987654321116, 0.8763936899862903, 0.8763936899862904, 1.4340987654321116, 0.39836076817558663, 1.2110167352537833, 1.2906888888889003, 0.20714759945130498, 1.4022299039780648, 1.0038691358024783, 0.7329838134430793, 1.4500331961591348, 0.5736395061728446, 1.1154101508916423, 1.3544266117969943, 7.290336941690503e-26]"
3,32,0,0,
3,33,0,0,
3,34,20,20,"[35.678634749999944, 59.174088999999775, 87.74404274999965, 108.45133599999956, 131.00396874999944, 145.69394099999937, 160.41325274999934, 176.76190399999933, 182.0478947499993, 187.57922499999927, 182.04789474999924, 176.76190399999928, 160.41325274999932, 145.69394099999943, 131.00396874999942, 108.45133599999956, 87.74404274999968, 59.17408899999981, 35.678634749999944, 3.562369630233254e-25]"
3,35,0,0,
3,36,0,0,
3,37,0,0,
3,38,0,0,
4,1,0,0,
4,2,67,67,"[14.10572920472267, 7.141283983069731, 10.971201648474059, 11.473207574069958, 7.451062953887288, 11.890143907329039, 9.851456404544448, 10.296516863443989, 10.566453642236587, 9.265801069280473, 7.819224816217426, 10.815805480062386, 8.21601470260638, 11.308533080864342, 9.803118823791495, 9.638989841835606, 10.484020761862338, 9.142310091334378, 11.403383203386063, 10.635920695032306, 10.289247939407446, 10.42048433949655, 8.782038850523506, 11.243484606816667, 9.56933504121185, 10.832963288037426, 9.946106660726219, 8.467654711517039, 11.321655201603921, 9.026329026509243, 12.091813499665847, 9.629953397193137, 10.428975584762753, 10.428975584762751, 9.62995339719314, 12.09181349966585, 9.026329026509243, 11.321655201603921, 8.467654711517039, 9.94610666072622, 10.832963288037426, 9.569335041211854, 11.243484606816669, 8.782038850523506, 10.420484339496552, 10.289247939407446, 10.635920695032306, 11.403383203386062, 9.14231009133438, 10.484020761862336, 9.638989841835603, 9.803118823791499, 11.308533080864342, 8.216014702606376, 10.815805480062384, 7.819224816217428, 9.265801069280473, 10.566453642236585, 10.296516863443987, 9.851456404544452, 11.890143907329037, 7.451062953887288, 11.47320757406996, 10.971201648474057, 7.141283983069734, 14.10572920472267, 3.2311742677852644e-25]"
4,3,0,0,
4,5,72,36,"[1.339986033950621, 1.1652052469135838, 0.44367430555555676, 1.4340987654321031, 0.9097564043209903, 0.8066805555555582, 1.4475434413580293, 0.5736395061728412, 1.0890187500000035, 1.3803200617283993, 0.15685455246913627, 1.2906888888888928, 1.2324286265432134, 0.30474598765432204, 1.4116909722222266, 1.0038691358024723, 0.6946415895061748, 1.4520250000000043, 0.6946415895061748, 1.0038691358024723, 1.4116909722222268, 0.30474598765432187, 1.2324286265432134, 1.2906888888888928, 0.15685455246913632, 1.3803200617283993, 1.0890187500000035, 0.5736395061728411, 1.4475434413580293, 0.806680555555558, 0.9097564043209903, 1.4340987654321034, 0.4436743055555568, 1.165205246913584, 1.3399860339506215, 0.1613361111111116, 1.3399860339506213, 1.1652052469135838, 0.4436743055555569, 1.4340987654321031, 0.9097564043209907, 0.8066805555555581, 1.4475434413580293, 0.5736395061728411, 1.0890187500000035, 1.3803200617283993, 0.15685455246913627, 1.2906888888888932, 1.2324286265432134, 0.30474598765432187, 1.4116909722222264, 1.0038691358024723, 0.6946415895061749, 1.4520250000000043, 0.6946415895061749, 1.0038691358024723, 1.4116909722222262, 0.3047459876543218, 1.2324286265432138, 1.290688888888893, 0.15685455246913635, 1.380320061728399, 1.0890187500000035, 0.5736395061728411, 1.447543441358029, 0.8066805555555578, 0.9097564043209907, 1.4340987654321034, 0.44367430555555704, 1.165205246913584, 1.3399860339506213, 3.071635038313367e-25]"
4,6,0,0,
4,7,0,0,
4,8,0,0,
4,9,40,40,"[3.5099999999999993, 3.6399999999999997, 0.39, 3.3600000000000003, 3.75, 0.76, 3.19, 3.84, 1.11, 3.0, 3.91, 1.44, 2.79, 3.96, 1.75, 2.56, 3.9899999999999998, 2.04, 2.3099999999999996, 4.0, 2.31, 2.04, 3.9899999999999998, 2.56, 1.75, 3.9599999999999995, 2.79, 1.44, 3.91, 3.0, 1.1099999999999999, 3.8400000000000007, 3.1900000000000004, 0.7600000000000001, 3.75, 3.3600000000000003, 0.38999999999999996, 3.6400000000000006, 3.5100000000000002, 1.2924697071141057e-26]"
4,10,30,3,"[3.555555555555557, 3.5555555555555554, 2.0194839173657902e-28, 3.555555555555556, 3.555555555555556, 8.077935669463161e-28, 3.5555555555555554, 3.555555555555557, 1.8175355256292112e-27, 3.555555555555557, 3.5555555555555554, 3.2311742677852644e-27, 3.555555555555556, 3.555555555555556, 5.0487097934144756e-27, 3.5555555555555554, 3.555555555555557, 7.270142102516845e-27, 3.555555555555557, 3.5555555555555554, 9.895471195092372e-27, 3.555555555555556, 3.555555555555556, 1.2924697071141057e-26, 3.5555555555555554, 3.555555555555557, 1.63578197306629e-26, 3.555555555555557, 3.5555555555555554, 2.0194839173657902e-26]"
4,11,79,79,"[3.532767184746034, 3.5994231693638854, 0.19996795385354912, 3.4609838166960447, 3.6609517705495906, 0.394808524274956, 3.384073065213909, 3.717352988303154, 0.5845217112642205, 3.3020349302996306, 3.7686268226245803, 0.7691075148213427, 3.2148694119532126, 3.8147732735138615, 0.9485659349463224, 3.122576510174652, 3.8557923409709978, 1.1228969716391608, 3.0251562249639465, 3.8916840249959943, 1.2921006248998563, 2.922608556321101, 3.922448325588848, 1.4561768947284086, 2.814933504246114, 3.9480852427495603, 1.61512578112482, 2.7021310687389843, 3.96859477647813, 1.768947284089088, 2.5842012497997104, 3.9839769267745537, 1.917641403621215, 2.4611440474282973, 3.994231693638839, 2.0612081397211983, 2.3329594616247404, 3.999359077070984, 2.19964749238904, 2.1996474923890403, 3.999359077070982, 2.3329594616247387, 2.061208139721199, 3.994231693638842, 2.4611440474282964, 1.9176414036212155, 3.983976926774555, 2.5842012497997127, 1.7689472840890876, 3.968594776478128, 2.702131068738984, 1.6151257811248196, 3.948085242749557, 2.814933504246116, 1.4561768947284084, 3.9224483255888503, 2.922608556321103, 1.2921006248998554, 3.891684024995997, 3.0251562249639483, 1.12289697163916, 3.855792340971001, 3.1225765101746523, 0.9485659349463231, 3.814773273513857, 3.2148694119532126, 0.7691075148213429, 3.768626822624577, 3.302034930299632, 0.5845217112642206, 3.7173529883031553, 3.384073065213908, 0.3948085242749557, 3.6609517705495924, 3.460983816696043, 0.19996795385354896, 3.5994231693638823, 3.5327671847460316, 7.837415134904895e-24]"
4,12,0,0,
4,13,12,12,"[55.25854097222222, 92.29578055555554, 129.01881875, 162.76098888888893, 193.88229097222225, 204.2560583333334, 193.88229097222225, 162.760988888889, 129.01881875, 92.2957805555556, 55.258540972222214, 3.958188478036949e-26]"
4,14,108,54,"[14.149145850480124, 6.888638957476, 11.513090432098773, 10.65576879286695, 8.00121292866942, 11.666393209876553, 10.055909636488352, 10.32184183813444, 8.69074722222223, 10.155918381344318, 6.878370130315505, 13.215146913580261, 6.21745799039781, 12.974288545953371, 9.207745987654327, 10.068739574759954, 12.395423010973946, 6.5688518518518535, 12.363003875171476, 7.5249420438957495, 10.779064506172842, 9.357919410150894, 9.40506786694102, 10.243661728395066, 11.373041735253775, 9.659498628257886, 11.221486111111108, 10.253678257887513, 9.17152321673525, 11.715189506172841, 7.758225274348416, 11.081334224965703, 9.738679320987648, 10.349814266117964, 11.31090387517146, 9.140951851851845, 10.869376714677632, 10.68222475994512, 10.717627469135794, 11.045532990397795, 9.387467249657053, 10.778156172839497, 9.529318278463636, 11.133168381344293, 10.223610185185171, 10.700725171467749, 10.262224451303144, 11.136070987654307, 10.01016848422495, 11.046235459533591, 10.863508950617268, 9.802329698216717, 11.614127331961573, 8.657427777777757, 11.614127331961576, 9.802329698216722, 10.863508950617266, 11.046235459533593, 10.010168484224948, 11.136070987654303, 10.262224451303139, 10.700725171467749, 10.223610185185171, 11.133168381344293, 9.529318278463634, 10.778156172839497, 9.387467249657051, 11.045532990397795, 10.717627469135794, 10.68222475994512, 10.869376714677635, 9.140951851851844, 11.310903875171459, 10.349814266117964, 9.738679320987645, 11.0813342249657, 7.758225274348416, 11.715189506172836, 9.17152321673525, 10.253678257887513, 11.221486111111112, 9.659498628257884, 11.373041735253777, 10.24366172839506, 9.405067866941014, 9.357919410150894, 10.779064506172846, 7.5249420438957495, 12.363003875171474, 6.568851851851855, 12.395423010973946, 10.068739574759952, 9.207745987654326, 12.974288545953373, 6.2174579903978096, 13.21514691358026, 6.878370130315505, 10.155918381344316, 8.69074722222223, 10.321841838134445, 10.055909636488353, 11.666393209876551, 8.001212928669418, 10.65576879286695, 11.513090432098776, 6.888638957476001, 14.149145850480124, 3.845905172231411e-24]"
4,15,29,29,"[14.112917954815709, 4.549899405469683, 12.901509869203347, 7.489487277051139, 10.826266111771718, 9.166336028537469, 10.391890130796689, 11.07816979785971, 9.791940546967915, 10.266740309155784, 9.37545184304401, 9.23821307966708, 10.643272294887057, 9.495098454221178, 9.495098454221182, 10.643272294887053, 9.23821307966708, 9.37545184304401, 10.266740309155786, 9.791940546967915, 11.07816979785971, 10.39189013079669, 9.166336028537469, 10.826266111771714, 7.489487277051138, 12.901509869203341, 4.549899405469681, 14.11291795481571, 1.4590771302967834e-26]"
4,16,0,0,
4,17,0,0,
4,18,0,0,
4,19,0,0,
4,20,0,0,
4,21,14,14,"[48.118394387755075, 79.84067755102043, 112.80150663265307, 144.7151673469388, 175.89023112244902, 188.19526938775516, 197.47599642857148, 188.19526938775513, 175.89023112244908, 144.71516734693884, 112.80150663265307, 79.84067755102046, 48.11839438775508, 9.774302160050425e-26]"
4,22,19,19,"[37.26197950138502, 61.11060221606651, 89.71184709141278, 109.44765096952915, 130.309592797784, 153.9818831024932, 165.4203113573408, 178.2122459833796, 178.77031855955684, 178.77031855955687, 178.2122459833796, 165.4203113573408, 153.98188310249319, 130.309592797784, 109.44765096952919, 89.71184709141278, 61.110602216066496, 37.261979501385035, 1.1632227364026952e-25]"
4,23,44,44,"[46.56631131198346, 80.35630433884296, 106.25373362603308, 126.42716280991736, 134.94943734504133, 134.62900268595044, 126.29131337809922, 105.6218239669422, 109.65411172520672, 103.38914483471086, 132.53868238636377, 156.9038107438018, 170.91180263429771, 185.2753853305787, 194.2254679235539, 191.42375041322336, 186.85568734504156, 175.57764235537215, 191.86137453512418, 191.6460338842978, 195.47173858471103, 203.33848863636396, 195.47173858471106, 191.6460338842978, 191.8613745351242, 175.57764235537215, 186.8556873450415, 191.4237504132233, 194.2254679235539, 185.27538533057867, 170.91180263429766, 156.9038107438018, 132.5386823863638, 103.38914483471086, 109.6541117252067, 105.62182396694222, 126.29131337809918, 134.62900268595047, 134.94943734504133, 126.42716280991736, 106.25373362603305, 80.35630433884296, 46.56631131198346, 2.5332406259436473e-24]"
4,24,52,52,"[40.26038857248519, 69.58014275147927, 93.40551638313607, 109.83760177514795, 119.35595277366859, 123.19133860946746, 118.21408235946751, 105.61341479289945, 86.62010514053264, 86.5825649408285, 106.74069419378709, 128.82166597633147, 144.3762495192309, 155.82444482248533, 168.580098039941, 168.83080147929007, 167.97809360207123, 167.25274363905353, 152.79167466716, 166.3094520710062, 174.45766431213048, 181.4517960059175, 191.55800099852104, 200.5101254437873, 204.20816934171637, 202.65213269230804, 204.2081693417163, 200.51012544378733, 191.5580009985211, 181.45179600591752, 174.45766431213042, 166.30945207100615, 152.79167466716, 167.25274363905353, 167.97809360207123, 168.83080147929016, 168.580098039941, 155.82444482248536, 144.37624951923092, 128.82166597633147, 106.7406941937871, 86.5825649408285, 86.62010514053264, 105.61341479289946, 118.2140823594675, 123.1913386094675, 119.35595277366862, 109.83760177514793, 93.4055163831361, 69.58014275147927, 40.26038857248521, 3.005799862607242e-24]"
4,25,0,0,
4,26,7,7,"[3.4773387755102, 4.066040816326528, 2.3832489795918295, 2.383248979591829, 4.0660408163265265, 3.4773387755102, 2.0194839173657902e-26]"
4,27,7,7,"[3.4773387755102, 4.066040816326528, 2.3832489795918295, 2.383248979591829, 4.0660408163265265, 3.4773387755102, 2.0194839173657902e-26]"
4,28,7,7,"[3.4773387755102, 4.066040816326528, 2.3832489795918295, 2.383248979591829, 4.0660408163265265, 3.4773387755102, 2.0194839173657902e-26]"
4,29,9,9,"[70.90946666666666, 111.98668888888888, 147.10780000000003, 176.75280000000006, 176.75280000000004, 147.10780000000003, 111.98668888888889, 70.90946666666665, 5.0487097934144756e-27]"
4,30,7,7,"[3.4773387755102, 4.066040816326528, 2.3832489795918295, 2.38324897959183, 4.066040816326528, 3.477338775510201, 3.2311742677852644e-27]"
4,31,35,35,"[1.3560135510204043, 1.1094656326530583, 0.5879219591836718, 1.4508396734693836, 0.7111959183673449, 1.0241221224489767, 1.3939439999999963, 0.16120440816326484, 1.3086004897959145, 1.1853265306122416, 0.4551653877551006, 1.4413570612244857, 0.8249872653061202, 0.9292959999999976, 1.4223918367346902, 0.3129262040816318, 1.251704816326527, 1.2517048163265272, 0.31292620408163163, 1.42239183673469, 0.9292959999999973, 0.8249872653061201, 1.4413570612244857, 0.4551653877551007, 1.1853265306122418, 1.3086004897959145, 0.16120440816326492, 1.3939439999999963, 1.0241221224489767, 0.711195918367345, 1.4508396734693834, 0.5879219591836717, 1.1094656326530583, 1.356013551020404, 1.8175355256292112e-25]"
4,32,0,0,
4,33,0,0,
4,34,19,19,"[37.26197950138502, 61.11060221606651, 89.71184709141278, 109.44765096952915, 130.309592797784, 153.9818831024932, 165.4203113573408, 178.2122459833796, 178.77031855955684, 178.77031855955687, 178.2122459833796, 165.4203113573408, 153.98188310249319, 130.309592797784, 109.44765096952919, 89.71184709141278, 61.110602216066496, 37.261979501385035, 1.1632227364026952e-25]"
4,35,0,0,
4,36,0,0,
4,37,0,0,
4,38,0,0,
5,1,0,0,
5,2,58,29,"[1.3560998810939342, 1.0547443519619488, 0.6848989298454211, 1.4382877526753852, 0.5342211652794285, 1.1506302021403079, 1.3013079667063006, 0.19177170035671798, 1.3971938168846594, 0.9451605231866815, 0.8218787158145056, 1.4245897740784763, 0.3698454221165275, 1.232818073721758, 1.2328180737217584, 0.3698454221165276, 1.4245897740784763, 0.8218787158145054, 0.9451605231866815, 1.3971938168846594, 0.19177170035671798, 1.3013079667063008, 1.1506302021403079, 0.5342211652794286, 1.4382877526753846, 0.6848989298454214, 1.0547443519619486, 1.3560998810939342, 1.8175355256292112e-27, 1.356099881093934, 1.0547443519619488, 0.6848989298454211, 1.438287752675385, 0.5342211652794286, 1.1506302021403079, 1.3013079667063006, 0.19177170035671795, 1.3971938168846594, 0.9451605231866815, 0.8218787158145056, 1.4245897740784763, 0.36984542211652754, 1.2328180737217584, 1.2328180737217584, 0.3698454221165275, 1.4245897740784763, 0.8218787158145054, 0.9451605231866815, 1.3971938168846596, 0.19177170035671795, 1.3013079667063006, 1.1506302021403079, 0.5342211652794286, 1.438287752675385, 0.6848989298454214, 1.0547443519619488, 1.3560998810939342, 7.270142102516845e-27]"
5,3,104,52,"[0.4258705251479279, 0.27475517751479217, 0.29503472633136013, 0.4186745562130167, 0.033363128698224755, 0.43175813609467334, 0.2531672707100585, 0.3140059171597625, 0.4101702292899398, 0.06541789940828385, 0.4363373890532533, 0.23027100591715918, 0.3316687499999992, 0.40035754437869725, 0.09616431213017727, 0.4396082840236675, 0.20606638313609407, 0.34802322485207016, 0.38923650147928895, 0.12560236686390502, 0.44157082100591594, 0.1805534023668635, 0.36306934171597544, 0.37680710059171496, 0.15373206360946706, 0.44222499999999887, 0.15373206360946703, 0.3768071005917149, 0.3630693417159753, 0.18055340236686343, 0.44157082100591605, 0.125602366863905, 0.38923650147928895, 0.34802322485207016, 0.20606638313609424, 0.4396082840236674, 0.09616431213017727, 0.40035754437869725, 0.3316687499999992, 0.23027100591715913, 0.4363373890532533, 0.06541789940828388, 0.4101702292899398, 0.3140059171597625, 0.25316727071005857, 0.4317581360946734, 0.03336312869822477, 0.4186745562130167, 0.29503472633136024, 0.2747551775147922, 0.42587052514792784, 0.034017307692307604, 0.4258705251479279, 0.27475517751479217, 0.29503472633136013, 0.4186745562130167, 0.033363128698224775, 0.4317581360946735, 0.2531672707100585, 0.31400591715976256, 0.4101702292899398, 0.06541789940828385, 0.4363373890532533, 0.23027100591715927, 0.3316687499999992, 0.4003575443786971, 0.09616431213017727, 0.43960828402366753, 0.20606638313609413, 0.34802322485207016, 0.38923650147928895, 0.12560236686390497, 0.44157082100591605, 0.18055340236686346, 0.36306934171597544, 0.37680710059171507, 0.15373206360946703, 0.44222499999999887, 0.15373206360946703, 0.37680710059171496, 0.36306934171597555, 0.18055340236686343, 0.44157082100591605, 0.12560236686390502, 0.38923650147928895, 0.34802322485207016, 0.20606638313609413, 0.43960828402366753, 0.09616431213017725, 0.40035754437869725, 0.3316687499999992, 0.23027100591715918, 0.43633738905325326, 0.06541789940828385, 0.4101702292899398, 0.31400591715976256, 0.2531672707100585, 0.4317581360946735, 0.033363128698224775, 0.4186745562130168, 0.29503472633136024, 0.27475517751479217, 0.42587052514792806, 4.273227969146012e-25]"
5,4,0,0,
5,6,4,4,"[70.93171875000013, 94.57562500000016, 70.93171875000013, 8.077935669463161e-28]"
5,7,0,0,
5,8,11,11,"[75.03520661157039, 93.79400826446299, 56.27640495867777, 31.264669421487653, 87.54107438016545, 87.54107438016545, 31.264669421487653, 56.27640495867777, 93.79400826446296, 75.03520661157039, 8.077935669463161e-28]"
5,9,42,42,"[104.98503401360549, 60.382040816326565, 72.69768707482997, 86.95292517006807, 89.9515646258504, 77.42693877551025, 73.85142857142861, 101.77741496598644, 46.004897959183694, 97.49768707482998, 64.53006802721092, 86.19537414965991, 78.77551020408167, 101.33333333333337, 86.45551020408166, 93.02204081632657, 104.91102040816332, 78.60244897959187, 96.86965986394561, 76.9393197278912, 86.22476190476196, 76.93931972789119, 96.86965986394564, 78.60244897959188, 104.91102040816332, 93.02204081632658, 86.45551020408168, 101.33333333333337, 78.77551020408166, 86.1953741496599, 64.53006802721093, 97.49768707482998, 46.004897959183694, 101.77741496598645, 73.85142857142861, 77.42693877551025, 89.95156462585038, 86.95292517006807, 72.69768707482997, 60.38204081632656, 104.98503401360551, 1.2924697071141057e-26]"
5,10,31,31,"[105.84707596253912, 55.20249739854321, 84.94884495317379, 82.69386056191473, 78.99238293444334, 84.1257023933403, 72.53510926118632, 79.27608740894905, 73.00928199791889, 80.32566077003126, 51.75941727367328, 94.7066805411031, 42.80874089490117, 93.76366285119671, 76.4643496357961, 76.4643496357961, 93.76366285119674, 42.80874089490118, 94.70668054110307, 51.75941727367329, 80.32566077003126, 73.00928199791889, 79.27608740894907, 72.5351092611863, 84.12570239334029, 78.99238293444333, 82.69386056191475, 84.94884495317385, 55.20249739854321, 105.84707596253911, 4.848780885595262e-25]"
