Mean,Variance
5370,1.33333
5373,1.33333
5376,1.33333
5379,1.33333
5382,1.33333
5385,1.33333
5388,1.33333
5391,1.33333
5394,1.33333
5397,1.33333
5400,1.33333
5403,1.33333
5406,1.33333
5409,1.33333
5412,1.33333
5415,1.33333
5418,1.33333
5421,1.33333
5424,1.33333
5427,1.33333
5430,1.33333
5433,1.33333
5436,1.33333
5439,1.33333
5442,1.33333
5445,1.33333
5448,1.33333
5451,1.33333
5454,1.33333
5457,1.33333
5460,1.33333
5463,1.33333
5466,1.33333
5469,1.33333
5472,1.33333
5475,1.33333
5478,1.33333
5481,1.33333
5484,1.33333
5487,1.33333
5490,1.33333
5493,1.33333
5496,1.33333
5499,1.33333
5502,1.33333
5505,1.33333
5508,1.33333
5511,1.33333
5514,1.33333
5517,1.33333
5520,1.33333
5523,1.33333
5526,1.33333
5529,1.33333
5532,1.33333
5535,1.33333
5538,1.33333
5541,1.33333
5544,1.33333
5547,1.33333
5550,1.33333
5553,1.33333
5556,1.33333
5559,1.33333
5562,1.33333
5565,1.33333
5568,1.33333
5571,1.33333
5574,1.33333
5577,1.33333
5580,1.33333
5583,1.33333
5586,1.33333
5589,1.33333
5592,1.33333
5595,1.33333
5598,1.33333
5601,1.33333
5604,1.33333
5607,1.33333
5610,1.33333
5613,1.33333
5616,1.33333
5619,1.33333
5622,1.33333
5625,1.33333
5628,1.33333
5631,1.33333
5634,1.33333
5637,1.33333
5640,1.33333
5643,1.33333
5646,1.33333
5649,1.33333
5652,1.33333
5655,1.33333
5658,1.33333
5661,1.33333
5664,1.33333
5667,1.33333
5670,1.33333
5673,1.33333
5676,1.33333
5679,1.33333
5682,1.33333
5685,1.33333
5688,1.33333
5691,1.33333
5694,1.33333
5697,1.33333
5700,1.33333
5703,1.33333
5706,1.33333
5709,1.33333
5712,1.33333
5715,1.33333
5718,1.33333
5721,1.33333
5724,1.33333
5727,1.33333
5730,1.33333
5733,1.33333
5736,1.33333
5739,1.33333
5742,1.33333
5745,1.33333
5748,1.33333
5751,1.33333
5754,1.33333
5757,1.33333
5760,1.33333
5763,1.33333
5766,1.33333
5769,1.33333
5772,1.33333
5775,1.33333
5778,1.33333
5781,1.33333
5784,1.33333
5787,1.33333
5790,1.33333
5793,1.33333
5796,1.33333
5799,1.33333
5802,1.33333
5805,1.33333
5808,1.33333
5811,1.33333
5814,1.33333
5817,1.33333
5820,1.33333
5823,1.33333
5826,1.33333
5829,1.33333
5832,1.33333
5835,1.33333
5838,1.33333
5841,1.33333
5844,1.33333
5847,1.33333
5850,1.33333
5853,1.33333
5856,1.33333
5859,1.33333
5862,1.33333
5865,1.33333
5868,1.33333
5871,1.33333
5874,1.33333
5877,1.33333
5880,1.33333
5883,1.33333
5886,1.33333
5889,1.33333
5892,1.33333
5895,1.33333
5898,1.33333
5901,1.33333
5904,1.33333
5907,1.33333
5910,1.33333
5913,1.33333
5916,1.33333
5919,1.33333
5922,1.33333
5925,1.33333
5928,1.33333
5931,1.33333
5934,1.33333
5937,1.33333
5940,1.33333
5943,1.33333
5946,1.33333
5949,1.33333
5952,1.33333
5955,1.33333
5958,1.33333
5961,1.33333
5964,1.33333
5967,1.33333
5970,1.33333
5973,1.33333
5976,1.33333
5979,1.33333
5982,1.33333
5985,1.33333
5988,1.33333
5991,1.33333
5994,1.33333
5997,1.33333
6000,1.33333
6003,1.33333
6006,1.33333
6009,1.33333
6012,1.33333
6015,1.33333
6018,1.33333
6021,1.33333
6024,1.33333
6027,1.33333
6030,1.33333
6033,1.33333
6036,1.33333
6039,1.33333
6042,1.33333
6045,1.33333
6048,1.33333
6051,1.33333
6054,1.33333
6057,1.33333
6060,1.33333
6063,1.33333
6066,1.33333
6069,1.33333
6072,1.33333
6075,1.33333
6078,1.33333
6081,1.33333
6084,1.33333
6087,1.33333
6090,1.33333
6093,1.33333
6096,1.33333
6099,1.33333
6102,1.33333
6105,1.33333
6108,1.33333
6111,1.33333
6114,1.33333
6117,1.33333
6120,1.33333
6123,1.33333
6126,1.33333
6129,1.33333
6132,1.33333
6135,1.33333
6138,1.33333
6141,1.33333
6144,1.33333
6147,1.33333
6150,1.33333
6153,1.33333
6156,1.33333
6159,1.33333
6162,1.33333
6165,1.33333
6168,1.33333
6171,1.33333
6174,1.33333
6177,1.33333
6180,1.33333
6183,1.33333
6186,1.33333
6189,1.33333
6192,1.33333
6195,1.33333
6198,1.33333
6201,1.33333
6204,1.33333
6207,1.33333
6210,1.33333
6213,1.33333
6216,1.33333
6219,1.33333
6222,1.33333
6225,1.33333
6228,1.33333
6231,1.33333
6234,1.33333
6237,1.33333
6240,1.33333
6243,1.33333
6246,1.33333
6249,1.33333
6252,1.33333
6255,1.33333
6258,1.33333
6261,1.33333
6264,1.33333
6267,1.33333
6270,1.33333
6273,1.33333
6276,1.33333
6279,1.33333
6282,1.33333
6285,1.33333
6288,1.33333
6291,1.33333
6294,1.33333
6297,1.33333
6300,1.33333
6303,1.33333
6306,1.33333
6309,1.33333
6312,1.33333
6315,1.33333
6318,1.33333
6321,1.33333
6324,1.33333
6327,1.33333
6330,1.33333
6333,1.33333
6336,1.33333
6339,1.33333
6342,1.33333
6345,1.33333
6348,1.33333
6351,1.33333
6354,1.33333
6357,1.33333
6360,1.33333
6363,1.33333
6366,1.33333
6369,1.33333
6372,1.33333
6375,1.33333
6378,1.33333
6381,1.33333
6384,1.33333
6387,1.33333
6390,1.33333
6393,1.33333
6396,1.33333
6399,1.33333
6402,1.33333
6405,1.33333
6408,1.33333
6411,1.33333
6414,1.33333
6417,1.33333
6420,1.33333
6423,1.33333
6426,1.33333
6429,1.33333
6432,1.33333
6435,1.33333
6438,1.33333
6441,1.33333
6444,1.33333
6447,1.33333
6450,1.33333
6453,1.33333
6456,1.33333
6459,1.33333
6462,1.33333
6465,1.33333
6468,1.33333
6471,1.33333
6474,1.33333
6477,1.33333
6480,1.33333
6483,1.33333
6486,1.33333
6489,1.33333
6492,1.33333
6495,1.33333
6498,1.33333
6501,1.33333
6504,1.33333
6507,1.33333
6510,1.33333
6513,1.33333
6516,1.33333
6519,1.33333
6522,1.33333
6525,1.33333
6528,1.33333
6531,1.33333
6534,1.33333
6537,1.33333
6540,1.33333
6543,1.33333
6546,1.33333
6549,1.33333
6552,1.33333
6555,1.33333
6558,1.33333
6561,1.33333
6564,1.33333
6567,1.33333
6570,1.33333
6573,1.33333
6576,1.33333
6579,1.33333
6582,1.33333
6585,1.33333
6588,1.33333
6591,1.33333
6594,1.33333
6597,1.33333
6600,1.33333
6603,1.33333
6606,1.33333
6609,1.33333
6612,1.33333
6615,1.33333
6618,1.33333
6621,1.33333
6624,1.33333
6627,1.33333
6630,1.33333
6633,1.33333
6636,1.33333
6639,1.33333
6642,1.33333
6645,1.33333
6648,1.33333
6651,1.33333
6654,1.33333
6657,1.33333
6660,1.33333
6663,1.33333
6666,1.33333
6669,1.33333
6672,1.33333
6675,1.33333
6678,1.33333
6681,1.33333
6684,1.33333
6687,1.33333
6690,1.33333
6693,1.33333
6696,1.33333
6699,1.33333
6702,1.33333
6705,1.33333
6708,1.33333
6711,1.33333
6714,1.33333
6717,1.33333
6720,1.33333
6723,1.33333
6726,1.33333
6729,1.33333
6732,1.33333
6735,1.33333
6738,1.33333
6741,1.33333
6744,1.33333
6747,1.33333
6750,1.33333
6753,1.33333
6756,1.33333
6759,1.33333
6762,1.33333
6765,1.33333
6768,1.33333
6771,1.33333
6774,1.33333
6777,1.33333
6780,1.33333
6783,1.33333
6786,1.33333
6789,1.33333
6792,1.33333
6795,1.33333
6798,1.33333
6801,1.33333
6804,1.33333
6807,1.33333
6810,1.33333
6813,1.33333
6816,1.33333
6819,1.33333
6822,1.33333
6825,1.33333
6828,1.33333
6831,1.33333
6834,1.33333
6837,1.33333
6840,1.33333
6843,1.33333
6846,1.33333
6849,1.33333
6852,1.33333
6855,1.33333
6858,1.33333
6861,1.33333
6864,1.33333
6867,1.33333
6870,1.33333
6873,1.33333
6876,1.33333
6879,1.33333
6882,1.33333
6885,1.33333
6888,1.33333
6891,1.33333
6894,1.33333
6897,1.33333
6900,1.33333
6903,1.33333
6906,1.33333
6909,1.33333
6912,1.33333
6915,1.33333
6918,1.33333
6921,1.33333
6924,1.33333
6927,1.33333
6930,1.33333
6933,1.33333
6936,1.33333
6939,1.33333
6942,1.33333
6945,1.33333
6948,1.33333
6951,1.33333
6954,1.33333
6957,1.33333
6960,1.33333
6963,1.33333
6966,1.33333
6969,1.33333
6972,1.33333
6975,1.33333
6978,1.33333
6981,1.33333
6984,1.33333
6987,1.33333
6990,1.33333
6993,1.33333
6996,1.33333
6999,1.33333
7002,1.33333
7005,1.33333
7008,1.33333
7011,1.33333
7014,1.33333
7017,1.33333
7020,1.33333
7023,1.33333
7026,1.33333
7029,1.33333
7032,1.33333
7035,1.33333
7038,1.33333
7041,1.33333
7044,1.33333
7047,1.33333
7050,1.33333
7053,1.33333
7056,1.33333
7059,1.33333
7062,1.33333
7065,1.33333
7068,1.33333
7071,1.33333
7074,1.33333
7077,1.33333
7080,1.33333
7083,1.33333
7086,1.33333
7089,1.33333
7092,1.33333
7095,1.33333
7098,1.33333
7101,1.33333
7104,1.33333
7107,1.33333
7110,1.33333
7113,1.33333
7116,1.33333
7119,1.33333
7122,1.33333
7125,1.33333
7128,1.33333
7131,1.33333
7134,1.33333
7137,1.33333
7140,1.33333
7143,1.33333
7146,1.33333
7149,1.33333
7152,1.33333
7155,1.33333
7158,1.33333
7161,1.33333
7164,1.33333
7167,1.33333
7170,1.33333
7173,1.33333
7176,1.33333
7179,1.33333
7182,1.33333
7185,1.33333
7188,1.33333
7191,1.33333
7194,1.33333
7197,1.33333
7200,1.33333
7203,1.33333
7206,1.33333
7209,1.33333
7212,1.33333
7215,1.33333
7218,1.33333
7221,1.33333
7224,1.33333
7227,1.33333
7230,1.33333
7233,1.33333
7236,1.33333
7239,1.33333
7242,1.33333
7245,1.33333
7248,1.33333
7251,1.33333
7254,1.33333
7257,1.33333
7260,1.33333
7263,1.33333
7266,1.33333
7269,1.33333
7272,1.33333
7275,1.33333
7278,1.33333
7281,1.33333
7284,1.33333
7287,1.33333
7290,1.33333
7293,1.33333
7296,1.33333
7299,1.33333
7302,1.33333
7305,1.33333
7308,1.33333
7311,1.33333
7314,1.33333
7317,1.33333
7320,1.33333
7323,1.33333
7326,1.33333
7329,1.33333
7332,1.33333
7335,1.33333
7338,1.33333
7341,1.33333
7344,1.33333
7347,1.33333
7350,1.33333
7353,1.33333
7356,1.33333
7359,1.33333
7362,1.33333
7365,1.33333
7368,1.33333
7371,1.33333
7374,1.33333
7377,1.33333
7380,1.33333
7383,1.33333
7386,1.33333
7389,1.33333
7392,1.33333
7395,1.33333
7398,1.33333
7401,1.33333
7404,1.33333
7407,1.33333
7410,1.33333
7413,1.33333
7416,1.33333
7419,1.33333
7422,1.33333
7425,1.33333
7428,1.33333
7431,1.33333
7434,1.33333
7437,1.33333
7440,1.33333
7443,1.33333
7446,1.33333
7449,1.33333
7452,1.33333
7455,1.33333
7458,1.33333
7461,1.33333
7464,1.33333
7467,1.33333
7470,1.33333
7473,1.33333
7476,1.33333
7479,1.33333
7482,1.33333
7485,1.33333
7488,1.33333
7491,1.33333
7494,1.33333
7497,1.33333
7500,1.33333
7503,1.33333
7506,1.33333
7509,1.33333
7512,1.33333
7515,1.33333
7518,1.33333
7521,1.33333
7524,1.33333
7527,1.33333
7530,1.33333
7533,1.33333
7536,1.33333
7539,1.33333
7542,1.33333
7545,1.33333
7548,1.33333
7551,1.33333
7554,1.33333
7557,1.33333
7560,1.33333
7563,1.33333
7566,1.33333
7569,1.33333
7572,1.33333
7575,1.33333
7578,1.33333
7581,1.33333
7584,1.33333
7587,1.33333
7590,1.33333
7593,1.33333
7596,1.33333
7599,1.33333
7602,1.33333
7605,1.33333
7608,1.33333
7611,1.33333
7614,1.33333
7617,1.33333
7620,1.33333
7623,1.33333
7626,1.33333
7629,1.33333
7632,1.33333
7635,1.33333
7638,1.33333
7641,1.33333
7644,1.33333
7647,1.33333
7650,1.33333
7653,1.33333
7656,1.33333
7659,1.33333
7662,1.33333
7665,1.33333
7668,1.33333
7671,1.33333
7674,1.33333
7677,1.33333
7680,1.33333
7683,1.33333
7686,1.33333
7689,1.33333
7692,1.33333
7695,1.33333
7698,1.33333
7701,1.33333
7704,1.33333
7707,1.33333
7710,1.33333
7713,1.33333
7716,1.33333
7719,1.33333
7722,1.33333
7725,1.33333
7728,1.33333
7731,1.33333
7734,1.33333
7737,1.33333
7740,1.33333
7743,1.33333
7746,1.33333
7749,1.33333
7752,1.33333
7755,1.33333
7758,1.33333
7761,1.33333
7764,1.33333
7767,1.33333
7770,1.33333
7773,1.33333
7776,1.33333
7779,1.33333
7782,1.33333
7785,1.33333
7788,1.33333
7791,1.33333
7794,1.33333
7797,1.33333
7800,1.33333
7803,1.33333
7806,1.33333
7809,1.33333
7812,1.33333
7815,1.33333
7818,1.33333
7821,1.33333
7824,1.33333
7827,1.33333
7830,1.33333
7833,1.33333
7836,1.33333
7839,1.33333
7842,1.33333
7845,1.33333
7848,1.33333
7851,1.33333
7854,1.33333
7857,1.33333
7860,1.33333
7863,1.33333
7866,1.33333
7869,1.33333
7872,1.33333
7875,1.33333
7878,1.33333
7881,1.33333
7884,1.33333
7887,1.33333
7890,1.33333
7893,1.33333
7896,1.33333
7899,1.33333
7902,1.33333
7905,1.33333
7908,1.33333
7911,1.33333
7914,1.33333
7917,1.33333
7920,1.33333
7923,1.33333
7926,1.33333
7929,1.33333
7932,1.33333
7935,1.33333
7938,1.33333
7941,1.33333
7944,1.33333
7947,1.33333
7950,1.33333
7953,1.33333
7956,1.33333
7959,1.33333
7962,1.33333
7965,1.33333
7968,1.33333
7971,1.33333
7974,1.33333
7977,1.33333
7980,1.33333
7983,1.33333
7986,1.33333
7989,1.33333
7992,1.33333
7995,1.33333
7998,1.33333
8001,1.33333
8004,1.33333
8007,1.33333
8010,1.33333
8013,1.33333
8016,1.33333
8019,1.33333
8022,1.33333
8025,1.33333
8028,1.33333
8031,1.33333
8034,1.33333
8037,1.33333
8040,1.33333
8043,1.33333
8046,1.33333
8049,1.33333
8052,1.33333
8055,1.33333
8058,1.33333
8061,1.33333
8064,1.33333
8067,1.33333
8070,1.33333
8073,1.33333
8076,1.33333
8079,1.33333
8082,1.33333
8085,1.33333
8088,1.33333
8091,1.33333
8094,1.33333
8097,1.33333
8100,1.33333
8103,1.33333
8106,1.33333
8109,1.33333
8112,1.33333
8115,1.33333
8118,1.33333
8121,1.33333
8124,1.33333
8127,1.33333
8130,1.33333
8133,1.33333
8136,1.33333
8139,1.33333
8142,1.33333
8145,1.33333
8148,1.33333
8151,1.33333
8154,1.33333
8157,1.33333
8160,1.33333
8163,1.33333
8166,1.33333
8169,1.33333
8172,1.33333
8175,1.33333
8178,1.33333
8181,1.33333
8184,1.33333
8187,1.33333
8190,1.33333
8193,1.33333
8196,1.33333
8199,1.33333
8202,1.33333
8205,1.33333
8208,1.33333
8211,1.33333
8214,1.33333
8217,1.33333
8220,1.33333
8223,1.33333
8226,1.33333
8229,1.33333
8232,1.33333
8235,1.33333
8238,1.33333
8241,1.33333
8244,1.33333
8247,1.33333
8250,1.33333
8253,1.33333
8256,1.33333
8259,1.33333
8262,1.33333
8265,1.33333
8268,1.33333
8271,1.33333
8274,1.33333
8277,1.33333
8280,1.33333
8283,1.33333
8286,1.33333
8289,1.33333
8292,1.33333
8295,1.33333
8298,1.33333
8301,1.33333
8304,1.33333
8307,1.33333
8310,1.33333
8313,1.33333
8316,1.33333
8319,1.33333
8322,1.33333
8325,1.33333
8328,1.33333
8331,1.33333
8334,1.33333
8337,1.33333
8340,1.33333
8343,1.33333
8346,1.33333
8349,1.33333
8352,1.33333
8355,1.33333
8358,1.33333
8361,1.33333
8364,1.33333
8367,1.33333
8370,1.33333
8373,1.33333
8376,1.33333
8379,1.33333
8382,1.33333
8385,1.33333
8388,1.33333
8391,1.33333
8394,1.33333
8397,1.33333
8400,1.33333
8403,1.33333
8406,1.33333
8409,1.33333
8412,1.33333
8415,1.33333
8418,1.33333
8421,1.33333
8424,1.33333
8427,1.33333
8430,1.33333
8433,1.33333
8436,1.33333
8439,1.33333
8442,1.33333
8445,1.33333
8448,1.33333
8451,1.33333
8454,1.33333
8457,1.33333
8460,1.33333
8463,1.33333
8466,1.33333
8469,1.33333
8472,1.33333
8475,1.33333
8478,1.33333
8481,1.33333
8484,1.33333
8487,1.33333
8490,1.33333
8493,1.33333
8496,1.33333
8499,1.33333
8502,1.33333
8505,1.33333
8508,1.33333
8511,1.33333
8514,1.33333
8517,1.33333
8520,1.33333
8523,1.33333
8526,1.33333
8529,1.33333
8532,1.33333
8535,1.33333
8538,1.33333
8541,1.33333
8544,1.33333
8547,1.33333
8550,1.33333
8553,1.33333
8556,1.33333
8559,1.33333
8562,1.33333
8565,1.33333
8568,1.33333
8571,1.33333
8574,1.33333
8577,1.33333
8580,1.33333
8583,1.33333
8586,1.33333
8589,1.33333
8592,1.33333
8595,1.33333
8598,1.33333
8601,1.33333
8604,1.33333
8607,1.33333
8610,1.33333
8613,1.33333
8616,1.33333
8619,1.33333
8622,1.33333
8625,1.33333
8628,1.33333
8631,1.33333
8634,1.33333
8637,1.33333
8640,1.33333
8643,1.33333
8646,1.33333
8649,1.33333
8652,1.33333
8655,1.33333
8658,1.33333
8661,1.33333
8664,1.33333
8667,1.33333
8670,1.33333
8673,1.33333
8676,1.33333
8679,1.33333
8682,1.33333
8685,1.33333
8688,1.33333
8691,1.33333
8694,1.33333
8697,1.33333
8700,1.33333
8703,1.33333
8706,1.33333
8709,1.33333
8712,1.33333
8715,1.33333
8718,1.33333
8721,1.33333
8724,1.33333
8727,1.33333
8730,1.33333
8733,1.33333
8736,1.33333
8739,1.33333
8742,1.33333
8745,1.33333
8748,1.33333
8751,1.33333
8754,1.33333
8757,1.33333
8760,1.33333
8763,1.33333
8766,1.33333
8769,1.33333
8772,1.33333
8775,1.33333
8778,1.33333
8781,1.33333
8784,1.33333
8787,1.33333
8790,1.33333
8793,1.33333
8796,1.33333
8799,1.33333
8802,1.33333
8805,1.33333
8808,1.33333
8811,1.33333
8814,1.33333
8817,1.33333
8820,1.33333
8823,1.33333
8826,1.33333
8829,1.33333
8832,1.33333
8835,1.33333
8838,1.33333
8841,1.33333
8844,1.33333
8847,1.33333
8850,1.33333
8853,1.33333
8856,1.33333
8859,1.33333
8862,1.33333
8865,1.33333
8868,1.33333
8871,1.33333
8874,1.33333
8877,1.33333
8880,1.33333
8883,1.33333
8886,1.33333
8889,1.33333
8892,1.33333
8895,1.33333
8898,1.33333
8901,1.33333
8904,1.33333
8907,1.33333
8910,1.33333
8913,1.33333
8916,1.33333
8919,1.33333
8922,1.33333
8925,1.33333
8928,1.33333
8931,1.33333
8934,1.33333
8937,1.33333
8940,1.33333
8943,1.33333
8946,1.33333
8949,1.33333
8952,1.33333
8955,1.33333
8958,1.33333
8961,1.33333
8964,1.33333
8967,1.33333
8970,1.33333
8973,1.33333
8976,1.33333
8979,1.33333
8982,1.33333
8985,1.33333
8988,1.33333
8991,1.33333
8994,1.33333
8997,1.33333
9000,1.33333
9003,1.33333
9006,1.33333
9009,1.33333
9012,1.33333
9015,1.33333
9018,1.33333
9021,1.33333
9024,1.33333
9027,1.33333
9030,1.33333
9033,1.33333
9036,1.33333
9039,1.33333
9042,1.33333
9045,1.33333
9048,1.33333
9051,1.33333
9054,1.33333
9057,1.33333
9060,1.33333
9063,1.33333
9066,1.33333
9069,1.33333
9072,1.33333
9075,1.33333
9078,1.33333
9081,1.33333
9084,1.33333
9087,1.33333
9090,1.33333
9093,1.33333
9096,1.33333
9099,1.33333
9102,1.33333
9105,1.33333
9108,1.33333
9111,1.33333
9114,1.33333
9117,1.33333
9120,1.33333
9123,1.33333
9126,1.33333
9129,1.33333
9132,1.33333
9135,1.33333
9138,1.33333
9141,1.33333
9144,1.33333
9147,1.33333
9150,1.33333
9153,1.33333
9156,1.33333
9159,1.33333
9162,1.33333
9165,1.33333
9168,1.33333
9171,1.33333
9174,1.33333
9177,1.33333
9180,1.33333
9183,1.33333
9186,1.33333
9189,1.33333
9192,1.33333
9195,1.33333
9198,1.33333
9201,1.33333
9204,1.33333
9207,1.33333
9210,1.33333
9213,1.33333
9216,1.33333
9219,1.33333
9222,1.33333
9225,1.33333
9228,1.33333
9231,1.33333
9234,1.33333
9237,1.33333
9240,1.33333
9243,1.33333
9246,1.33333
9249,1.33333
9252,1.33333
9255,1.33333
9258,1.33333
9261,1.33333
9264,1.33333
9267,1.33333
9270,1.33333
9273,1.33333
9276,1.33333
9279,1.33333
9282,1.33333
9285,1.33333
9288,1.33333
9291,1.33333
9294,1.33333
9297,1.33333
9300,1.33333
9303,1.33333
9306,1.33333
9309,1.33333
9312,1.33333
9315,1.33333
9318,1.33333
9321,1.33333
9324,1.33333
9327,1.33333
9330,1.33333
9333,1.33333
9336,1.33333
9339,1.33333
9342,1.33333
9345,1.33333
9348,1.33333
9351,1.33333
9354,1.33333
9357,1.33333
9360,1.33333
9363,1.33333
9366,1.33333
9369,1.33333
9372,1.33333
9375,1.33333
9378,1.33333
9381,1.33333
9384,1.33333
9387,1.33333
9390,1.33333
9393,1.33333
9396,1.33333
9399,1.33333
9402,1.33333
9405,1.33333
9408,1.33333
9411,1.33333
9414,1.33333
9417,1.33333
9420,1.33333
9423,1.33333
9426,1.33333
9429,1.33333
9432,1.33333
9435,1.33333
9438,1.33333
9441,1.33333
9444,1.33333
9447,1.33333
9450,1.33333
9453,1.33333
9456,1.33333
9459,1.33333
9462,1.33333
9465,1.33333
9468,1.33333
9471,1.33333
9474,1.33333
9477,1.33333
9480,1.33333
9483,1.33333
9486,1.33333
9489,1.33333
9492,1.33333
9495,1.33333
9498,1.33333
9501,1.33333
9504,1.33333
9507,1.33333
9510,1.33333
9513,1.33333
9516,1.33333
9519,1.33333
9522,1.33333
9525,1.33333
9528,1.33333
9531,1.33333
9534,1.33333
9537,1.33333
9540,1.33333
9543,1.33333
9546,1.33333
9549,1.33333
9552,1.33333
9555,1.33333
9558,1.33333
9561,1.33333
9564,1.33333
9567,1.33333
9570,1.33333
9573,1.33333
9576,1.33333
9579,1.33333
9582,1.33333
9585,1.33333
9588,1.33333
9591,1.33333
9594,1.33333
9597,1.33333
9600,1.33333
9603,1.33333
9606,1.33333
9609,1.33333
9612,1.33333
9615,1.33333
9618,1.33333
9621,1.33333
9624,1.33333
9627,1.33333
9630,1.33333
9633,1.33333
9636,1.33333
9639,1.33333
9642,1.33333
9645,1.33333
9648,1.33333
9651,1.33333
9654,1.33333
9657,1.33333
9660,1.33333
9663,1.33333
9666,1.33333
9669,1.33333
9672,1.33333
9675,1.33333
9678,1.33333
9681,1.33333
9684,1.33333
9687,1.33333
9690,1.33333
9693,1.33333
9696,1.33333
9699,1.33333
9702,1.33333
9705,1.33333
9708,1.33333
9711,1.33333
9714,1.33333
9717,1.33333
9720,1.33333
9723,1.33333
9726,1.33333
9729,1.33333
9732,1.33333
9735,1.33333
9738,1.33333
9741,1.33333
9744,1.33333
9747,1.33333
9750,1.33333
9753,1.33333
9756,1.33333
9759,1.33333
9762,1.33333
9765,1.33333
9768,1.33333
9771,1.33333
9774,1.33333
9777,1.33333
9780,1.33333
9783,1.33333
9786,1.33333
9789,1.33333
9792,1.33333
9795,1.33333
9798,1.33333
9801,1.33333
9804,1.33333
9807,1.33333
9810,1.33333
9813,1.33333
9816,1.33333
9819,1.33333
9822,1.33333
9825,1.33333
9828,1.33333
9831,1.33333
9834,1.33333
9837,1.33333
9840,1.33333
9843,1.33333
9846,1.33333
9849,1.33333
9852,1.33333
9855,1.33333
9858,1.33333
9861,1.33333
9864,1.33333
9867,1.33333
9870,1.33333
9873,1.33333
9876,1.33333
9879,1.33333
9882,1.33333
9885,1.33333
9888,1.33333
9891,1.33333
9894,1.33333
9897,1.33333
9900,1.33333
9903,1.33333
9906,1.33333
9909,1.33333
9912,1.33333
9915,1.33333
9918,1.33333
9921,1.33333
9924,1.33333
9927,1.33333
9930,1.33333
9933,1.33333
9936,1.33333
9939,1.33333
9942,1.33333
9945,1.33333
9948,1.33333
9951,1.33333
9954,1.33333
9957,1.33333
9960,1.33333
9963,1.33333
9966,1.33333
9969,1.33333
9972,1.33333
9975,1.33333
9978,1.33333
9981,1.33333
9984,1.33333
9987,1.33333
9990,1.33333
9993,1.33333
9996,1.33333
9999,1.33333
10002,1.33333
10005,1.33333
10008,1.33333
10011,1.33333
10014,1.33333
10017,1.33333
10020,1.33333
10023,1.33333
10026,1.33333
10029,1.33333
10032,1.33333
10035,1.33333
10038,1.33333
10041,1.33333
10044,1.33333
10047,1.33333
10050,1.33333
10053,1.33333
10056,1.33333
10059,1.33333
10062,1.33333
10065,1.33333
10068,1.33333
10071,1.33333
10074,1.33333
10077,1.33333
10080,1.33333
10083,1.33333
10086,1.33333
10089,1.33333
10092,1.33333
10095,1.33333
10098,1.33333
10101,1.33333
10104,1.33333
10107,1.33333
10110,1.33333
10113,1.33333
10116,1.33333
10119,1.33333
10122,1.33333
10125,1.33333
10128,1.33333
10131,1.33333
10134,1.33333
10137,1.33333
10140,1.33333
10143,1.33333
10146,1.33333
10149,1.33333
10152,1.33333
10155,1.33333
10158,1.33333
10161,1.33333
10164,1.33333
10167,1.33333
10170,1.33333
10173,1.33333
10176,1.33333
10179,1.33333
10182,1.33333
10185,1.33333
10188,1.33333
10191,1.33333
10194,1.33333
10197,1.33333
10200,1.33333
10203,1.33333
10206,1.33333
10209,1.33333
10212,1.33333
10215,1.33333
10218,1.33333
10221,1.33333
10224,1.33333
10227,1.33333
10230,1.33333
10233,1.33333
10236,1.33333
10239,1.33333
10242,1.33333
10245,1.33333
10248,1.33333
10251,1.33333
10254,1.33333
10257,1.33333
10260,1.33333
10263,1.33333
10266,1.33333
10269,1.33333
10272,1.33333
10275,1.33333
10278,1.33333
10281,1.33333
10284,1.33333
10287,1.33333
10290,1.33333
10293,1.33333
10296,1.33333
10299,1.33333
10302,1.33333
10305,1.33333
10308,1.33333
10311,1.33333
10314,1.33333
10317,1.33333
10320,1.33333
10323,1.33333
10326,1.33333
10329,1.33333
10332,1.33333
10335,1.33333
10338,1.33333
10341,1.33333
10344,1.33333
10347,1.33333
10350,1.33333
10353,1.33333
10356,1.33333
10359,1.33333
10362,1.33333
10365,1.33333
10368,1.33333
10371,1.33333
10374,1.33333
10377,1.33333
10380,1.33333
10383,1.33333
10386,1.33333
10389,1.33333
10392,1.33333
10395,1.33333
10398,1.33333
10401,1.33333
10404,1.33333
10407,1.33333
10410,1.33333
10413,1.33333
10416,1.33333
10419,1.33333
10422,1.33333
10425,1.33333
10428,1.33333
10431,1.33333
10434,1.33333
10437,1.33333
10440,1.33333
10443,1.33333
10446,1.33333
10449,1.33333
10452,1.33333
10455,1.33333
10458,1.33333
10461,1.33333
10464,1.33333
10467,1.33333
10470,1.33333
10473,1.33333
10476,1.33333
10479,1.33333
10482,1.33333
10485,1.33333
10488,1.33333
10491,1.33333
10494,1.33333
10497,1.33333
10500,1.33333
10503,1.33333
10506,1.33333
10509,1.33333
10512,1.33333
10515,1.33333
10518,1.33333
10521,1.33333
10524,1.33333
10527,1.33333
10530,1.33333
10533,1.33333
10536,1.33333
10539,1.33333
10542,1.33333
10545,1.33333
10548,1.33333
10551,1.33333
10554,1.33333
10557,1.33333
10560,1.33333
10563,1.33333
10566,1.33333
10569,1.33333
10572,1.33333
10575,1.33333
10578,1.33333
10581,1.33333
10584,1.33333
10587,1.33333
10590,1.33333
10593,1.33333
10596,1.33333
10599,1.33333
10602,1.33333
10605,1.33333
10608,1.33333
10611,1.33333
10614,1.33333
